Devices
1000
,,Myon - Voltage,,,,,,,,,,,,,
Frame,Sub Frame,GC-M,TA,SOL,VM,VL,RF,BF,ST,GLUT-M,EO,Gracilis,GC-L,Semimembranosus
,,V,V,V,V,V,V,V,V,V,V,V,V,V
29,3,0.0198364,0.0143433,0.0524902,-0.0360107,-0.00701904,0.0714111,0.0247192,0.0271606,0.0408936,0.0119019,-0.0125122,0.0299072,2.40143
29,4,0.00701904,0.0357056,0.0613403,0.00946045,-0.020752,0.0418091,0.0140381,0.0421143,0.0296021,0.0302124,-0.0125122,0.0372314,2.32086
30,0,0.0250244,0.0274658,0.0469971,-0.00549316,-0.0238037,0.0161743,0.0192261,0.0326538,-0.0326538,0.0314331,-0.0198364,-0.0109863,2.24365
30,1,0.0100708,0.0393677,0.0335693,-0.055542,0.03479,0.0610352,0.0241089,0.03479,0.03479,0.0314331,-0.0210571,0.0250244,2.15881
30,2,0.0213623,0.0552368,0.0259399,-0.0146484,-0.0610352,0.0796509,0.0128174,0.0408936,0.0335693,0.0262451,-0.0311279,0.0350952,2.0871
30,3,0.0552368,0.0799561,0.015564,0.0106812,-0.0680542,0.0164795,0.0234985,0.0299072,0.0341797,0.0296021,-0.0302124,0.0152588,2.02911
30,4,0.0424194,0.117798,0.0222778,-0.0201416,-0.0646973,-0.00854492,0.0296021,0.032959,0.0265503,0.0262451,-0.0393677,0.0238037,1.95129
31,0,0.0485229,0.0497437,0.0326538,0.0137329,-0.109863,-0.0283813,0.0234985,0.00305176,0.0531006,0.0360107,-0.0131226,0.0518799,1.88416
31,1,0.0418091,-0.0244141,0.0100708,0.00396729,-0.0534058,0.00335693,0.0128174,0.0296021,0.0323486,0.0305176,-0.0415039,0.0164795,1.51978
31,2,0.0271606,-0.00213623,0.0119019,-0.00671387,-0.0482178,0.0256348,0.0180054,0.0283813,0.00671387,0.0195312,-0.0543213,0.0186157,1.1203
31,3,0.0436401,0.0134277,0.0161743,0.0213623,-0.0137329,0.0332642,0.0143433,-0.0216675,0.0164795,0.0341797,-0.0527954,0.0201416,0.947266
31,4,0.0302124,0.00976562,0.0125122,0.0088501,-0.0311279,-0.0323486,0.0228882,0.0265503,0.0100708,0.0231934,-0.0564575,0.0320435,0.897217
32,0,0.03479,0.0448608,0.0115967,0.020752,-0.0299072,0.0134277,0.0299072,0.0308228,0.00305176,-0.0241089,-0.0735474,0.0439453,0.821533
32,1,0.0436401,0.0518799,0.0146484,0,0.00732422,-0.00152588,0.0402832,0.0271606,-0.00732422,0.0341797,-0.0735474,0.0183105,0.617371
32,2,0.027771,0.119019,0.0149536,0.0131226,0.0238037,-0.0387573,0.0262451,-0.0164795,-0.0170898,0.0234985,-0.0756836,0.0350952,0.361938
