Trajectories
100
,,Subj:LASI,,,Subj:RASI,,,Subj:LPSI,,,Subj:RPSI,,,Subj:LTHI,,,Subj:LKNE,,,Subj:LTIB,,,Subj:LANK,,,Subj:LHEE,,,Subj:LTOE,,,Subj:RTHI,,,Subj:RKNE,,,Subj:RTIB,,,Subj:RANK,,,Subj:RHEE,,,Subj:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1314,0,38.0231,425.276,1145.54,81.7163,163.741,1150.77,-139.016,354.719,1228.91,-119.634,221.647,1225.77,86.8567,507.968,901.2,141.966,489.695,713.687,62.2735,494.008,560.605,-12.4688,441.452,308.008,-71.1211,385.84,280.227,118.983,449.473,229.635,-4.83329,120.436,859.349,-47.3806,161.487,674.205,-119.208,165.098,474.427,-183.932,214.887,268.936,-257.509,248.069,250.104,-56.1103,237.943,192.603
1315,0,36.5739,425.608,1146.66,80.1834,164.024,1151.88,-139.183,355.987,1231.28,-120.368,222.923,1227.83,86.3648,508.419,903.731,139.05,489.141,715.056,66.7397,493.475,558.024,8.66303,442.063,300.497,-47.9828,386.268,268.85,144.483,451.058,229.849,-11.4306,120.818,861.157,-56.4222,161.432,676.46,-129.655,164.952,477.229,-195.739,214.677,272.061,-269.151,247.767,254.562,-69.4717,237.517,192.394
1316,0,35.2789,426.017,1147.67,78.8049,164.384,1152.87,-139.212,357.375,1233.27,-120.989,224.332,1229.61,85.2514,508.953,905.552,135.566,488.588,715.734,70.9108,492.953,555.149,29.714,442.567,293.798,-24.9361,386.766,258.515,169.572,451.853,230.961,-17.6558,121.181,862.897,-64.9056,161.364,678.592,-139.682,164.774,479.964,-207.416,214.364,275.242,-280.7,247.307,259.119,-82.8853,237.072,192.201
1317,0,34.1569,426.501,1148.55,77.5994,164.819,1153.73,-139.096,358.883,1234.85,-121.486,225.862,1231.07,83.5369,509.593,906.627,131.665,488.036,715.755,74.8028,492.434,552.045,50.3938,442.941,287.958,-2.32496,387.309,249.305,193.96,451.861,232.994,-23.4168,121.552,864.526,-72.7676,161.306,680.553,-149.256,164.573,482.593,-218.955,213.952,278.455,-292.155,246.692,263.747,-96.3302,236.618,192.026
1318,0,33.2251,427.058,1149.28,76.5836,165.327,1154.43,-138.828,360.505,1236.01,-121.85,227.5,1232.19,81.2617,510.35,906.939,127.517,487.482,715.168,78.4258,491.906,548.775,70.3775,443.158,282.979,19.4771,387.858,241.254,217.307,451.132,235.89,-28.63,121.959,865.994,-79.9446,161.278,682.291,-158.349,164.359,485.077,-230.345,213.445,281.678,-303.511,245.936,268.423,-109.784,236.164,191.87
1319,0,32.4975,427.687,1149.84,75.7716,165.909,1154.96,-138.405,362.236,1236.74,-122.076,229.232,1232.94,78.4914,511.219,906.492,123.296,486.924,714.037,81.7836,491.361,545.399,89.3192,443.189,278.813,40.0792,388.359,234.347,239.243,449.747,239.504,-33.2243,122.43,867.249,-86.3742,161.3,683.755,-166.929,164.138,487.38,-241.572,212.853,284.892,-314.759,245.055,273.13,-123.228,235.717,191.727
1320,0,31.9847,428.39,1150.2,75.1734,166.566,1155.3,-137.831,364.065,1237.02,-122.161,231.038,1233.3,75.3207,512.18,905.316,119.181,486.358,712.434,84.8754,490.791,541.968,106.867,443.01,275.37,59.0887,388.756,228.524,259.388,447.808,243.588,-37.142,122.987,868.235,-91.9957,161.389,684.889,-174.97,163.92,489.464,-252.619,212.186,288.086,-325.885,244.07,277.86,-136.648,235.279,191.589
1321,0,31.6919,429.17,1150.34,74.7941,167.3,1155.41,-137.112,365.98,1236.84,-122.105,232.9,1233.24,71.8772,513.194,903.462,115.345,485.781,710.439,87.6957,490.191,538.526,122.68,442.597,272.524,76.1277,388.995,223.69,277.378,445.42,247.807,-40.3394,123.651,868.894,-96.7515,161.553,685.638,-182.442,163.709,491.3,-263.461,211.455,291.249,-336.86,243.005,282.615,-150.04,234.852,191.438
1322,0,31.6192,430.031,1150.22,74.6334,168.117,1155.27,-136.26,367.963,1236.22,-121.912,234.797,1232.76,68.3212,514.207,901.009,111.946,485.189,708.135,90.2368,489.559,535.109,136.449,441.937,270.124,90.8521,389.031,219.727,292.881,442.684,251.758,-42.7862,124.434,869.172,-100.588,161.797,685.949,-189.313,163.507,492.858,-274.064,210.671,294.38,-347.645,241.884,287.405,-163.415,234.432,191.253
1323,0,31.76,430.979,1149.84,74.6849,169.021,1154.85,-135.291,369.994,1235.15,-121.591,236.709,1231.85,64.8433,515.156,898.057,109.124,484.583,705.603,92.4894,488.897,531.745,147.91,441.025,268.014,102.97,388.833,216.501,305.625,439.691,255.01,-44.4631,125.343,869.016,-103.458,162.12,685.771,-195.55,163.314,494.117,-284.387,209.846,297.481,-358.183,240.73,292.252,-176.799,234.018,191.008
1324,0,32.1016,432.019,1149.14,74.9355,170.017,1154.13,-134.226,372.049,1233.65,-121.152,238.615,1230.49,61.6562,515.975,894.728,106.99,483.964,702.919,94.4441,488.215,528.458,156.861,439.868,266.042,112.257,388.388,213.881,315.41,436.519,257.149,-45.3606,126.377,868.381,-105.32,162.513,685.058,-201.115,163.126,495.062,-294.374,208.988,300.564,-368.399,239.562,297.188,-190.234,233.606,190.679
1325,0,32.6248,433.154,1148.13,75.3663,171.108,1153.08,-133.093,374.104,1231.74,-120.612,240.494,1228.7,58.9818,516.607,891.158,105.621,483.339,700.153,96.0927,487.523,525.263,163.174,438.486,264.079,118.575,387.706,211.742,322.126,433.235,257.831,-45.476,127.532,867.229,-106.139,162.963,683.772,-205.965,162.937,495.685,-303.961,208.104,303.648,-378.2,238.397,302.252,-203.769,233.195,190.245
1326,0,33.3042,434.388,1146.77,75.9522,172.297,1151.69,-131.92,376.132,1229.44,-119.988,242.329,1226.49,57.0336,517.014,887.491,105.058,482.717,697.364,97.4278,486.84,522.176,166.803,436.91,262.032,121.878,386.811,209.982,325.759,429.906,256.827,-44.8122,128.792,865.535,-105.889,163.452,681.886,-210.056,162.74,495.988,-313.072,207.198,306.758,-387.473,237.246,307.495,-217.456,232.787,189.697
1327,0,34.1096,435.718,1145.06,76.6629,173.581,1149.96,-130.738,378.105,1226.8,-119.302,244.105,1223.87,55.9967,517.184,883.87,105.298,482.114,694.599,98.4433,486.188,519.207,167.786,435.185,259.844,122.217,385.748,208.518,326.397,426.592,254.062,-43.3761,130.138,863.289,-104.555,163.958,679.387,-213.337,162.523,495.983,-321.619,206.273,309.929,-396.09,236.117,312.971,-231.328,232.385,189.045
1328,0,35.0064,437.141,1143.01,77.4645,174.956,1147.87,-129.58,379.998,1223.86,-118.579,245.807,1220.88,56.0059,517.132,880.428,106.301,481.55,691.894,99.1333,485.589,516.365,166.241,433.363,257.504,119.738,384.572,207.294,324.226,423.362,249.628,-41.1787,131.546,860.497,-102.131,164.459,676.278,-215.756,162.277,495.69,-329.508,205.332,313.201,-403.913,235.014,318.737,-245.388,231.996,188.329
1329,0,35.9575,438.647,1140.61,78.3201,176.414,1145.45,-128.479,381.788,1220.66,-117.843,247.426,1217.55,57.1271,516.906,877.279,107.981,481.046,689.272,99.4908,485.069,513.66,162.36,431.502,255.04,114.676,383.342,206.273,319.515,420.281,243.781,-38.236,132.988,857.185,-98.6244,164.931,672.582,-217.263,161.992,495.144,-336.64,204.377,316.618,-410.798,233.941,324.847,-259.582,231.627,187.62
1330,0,36.9246,440.224,1137.9,79.192,177.94,1142.72,-127.464,383.456,1217.27,-117.12,248.956,1213.92,59.3424,516.581,874.507,110.219,480.629,686.745,99.5059,484.653,511.098,156.392,429.664,252.511,107.333,382.122,205.437,312.604,417.419,236.909,-34.5705,134.431,853.399,-94.0537,165.352,668.344,-217.808,161.658,494.386,-342.913,203.409,320.23,-416.604,232.9,331.349,-273.789,231.281,187.026
1331,0,37.8698,441.854,1134.9,80.0425,179.518,1139.7,-126.563,384.986,1213.74,-116.437,250.394,1210.06,62.5431,516.246,872.162,112.863,480.326,684.315,99.1644,484.364,508.683,148.632,427.907,249.996,98.065,380.967,204.776,303.872,414.838,229.491,-30.2143,135.844,849.206,-88.4519,165.704,663.628,-217.345,161.268,493.468,-348.228,202.435,324.081,-421.203,231.898,338.279,-287.799,230.958,186.687
1332,0,38.7575,443.517,1131.66,80.8364,181.128,1136.44,-125.8,386.372,1210.15,-115.817,251.74,1206.01,66.5322,515.998,870.253,115.737,480.162,681.976,98.4461,484.218,506.417,139.397,426.286,247.581,87.2537,379.924,204.286,293.714,412.587,222.027,-25.2116,137.194,844.694,-81.8655,165.97,658.524,-215.839,160.819,492.449,-352.492,201.46,328.215,-424.485,230.944,345.652,-301.319,230.647,186.77
1333,0,39.5554,445.189,1128.23,81.5417,182.745,1133.01,-125.192,387.612,1206.55,-115.284,252.999,1201.84,71.0357,515.927,868.751,118.647,480.159,679.715,97.3239,484.227,504.298,129.011,424.844,245.345,75.284,379.026,203.962,282.511,410.699,214.983,-19.6215,138.452,839.967,-74.3541,166.138,653.139,-213.264,160.311,491.393,-355.622,200.497,332.664,-426.371,230.052,353.458,-313.973,230.332,187.449
1334,0,40.2359,446.844,1124.69,82.1309,184.346,1129.45,-124.752,388.709,1203.03,-114.857,254.176,1197.62,75.723,516.108,867.589,121.393,480.336,677.518,95.7642,484.397,502.324,117.783,423.612,243.355,62.5216,378.291,203.795,270.606,409.184,208.735,-13.5202,139.591,835.142,-65.9894,166.204,647.599,-209.607,159.747,490.368,-357.548,199.558,337.446,-426.816,229.243,361.662,-325.334,229.982,188.89
1335,0,40.7772,448.457,1121.1,82.5822,185.905,1125.85,-124.487,389.674,1199.63,-114.554,255.281,1193.43,80.2341,516.588,866.673,123.777,480.704,675.369,93.7271,484.725,500.485,105.995,422.608,241.651,49.2934,377.722,203.767,258.287,408.028,203.535,-7.00109,140.591,830.345,-56.8537,166.164,642.042,-204.87,159.136,489.439,-358.219,198.661,342.562,-425.813,228.54,370.194,-334.95,229.566,191.223
1336,0,41.1635,450.004,1117.54,82.8799,187.398,1122.28,-124.398,390.524,1196.43,-114.387,256.323,1189.32,84.2095,517.386,865.894,125.612,481.264,673.252,91.1689,485.2,498.772,93.8862,421.833,240.252,35.8741,377.31,203.859,245.777,407.2,199.493,-0.173765,141.436,825.703,-47.0373,166.024,636.615,-199.075,158.491,488.671,-357.599,197.823,347.99,-423.395,227.968,378.953,-342.395,229.044,194.525
1337,0,41.3853,451.464,1114.08,83.0142,188.807,1118.82,-124.482,391.275,1193.49,-114.367,257.311,1185.38,87.3219,518.487,865.14,126.731,482.011,671.158,88.0446,485.805,497.174,81.6517,421.275,239.151,22.4785,377.033,204.047,233.236,406.648,196.589,6.83933,142.119,821.341,-36.6361,165.792,631.466,-192.257,157.827,488.121,-355.673,197.063,353.685,-419.633,227.552,387.809,-347.314,228.384,198.796
1338,0,41.4394,452.82,1110.82,82.9816,190.113,1115.55,-124.732,391.95,1190.84,-114.498,258.255,1181.67,89.3022,519.851,864.308,126.995,482.93,669.081,84.3111,486.515,495.68,69.4351,420.913,238.321,9.25917,376.864,204.303,220.765,406.313,194.697,13.9083,142.639,817.37,-25.7483,165.482,626.741,-184.47,157.166,487.839,-352.445,196.398,359.575,-414.628,227.311,396.603,-349.46,227.561,203.954
1339,0,41.328,454.06,1107.83,82.7841,191.305,1112.54,-125.136,392.57,1188.54,-114.781,259.163,1178.25,89.9611,521.416,863.323,126.297,483.996,667.024,79.9309,487.302,494.28,57.3321,420.715,237.723,-3.69016,376.772,204.606,208.417,406.134,193.62,20.9026,143.001,813.888,-14.4718,165.111,622.573,-175.783,156.527,487.863,-347.936,195.843,365.563,-408.508,227.255,405.152,-348.726,226.563,209.828
1340,0,41.0583,455.178,1105.16,82.4287,192.376,1109.86,-125.682,393.154,1186.62,-115.215,260.04,1175.18,89.2006,523.103,862.14,124.566,485.177,664.996,74.8754,488.137,492.97,45.3946,420.643,237.313,-16.3274,376.726,204.937,196.21,406.053,193.132,27.6993,143.217,810.975,-2.90168,164.698,619.083,-166.28,155.933,488.219,-342.186,195.407,371.531,-401.413,227.383,413.262,-345.146,225.396,216.174
1341,0,40.6413,456.172,1102.89,81.9261,193.326,1107.57,-126.358,393.717,1185.09,-115.794,260.89,1172.51,87.0172,524.827,860.755,121.769,486.434,663.015,69.1271,488.988,491.748,33.6382,420.661,237.047,-28.6523,376.702,205.285,184.137,406.018,193.012,34.1911,143.303,808.689,8.87138,164.266,616.371,-156.052,155.405,488.92,-335.246,195.092,377.337,-393.487,227.683,420.729,-338.882,224.084,222.697
1342,0,40.0911,457.046,1101.07,81.2902,194.159,1105.72,-127.15,394.272,1183.98,-116.508,261.713,1170.29,83.4949,526.506,859.202,117.906,487.723,661.107,62.6823,489.823,490.62,22.0507,420.734,236.887,-40.6954,376.68,205.645,172.18,405.989,193.07,40.294,143.277,807.065,20.7622,163.836,614.515,-145.199,154.959,489.963,-327.178,194.894,382.831,-384.867,228.125,427.349,-330.188,222.669,229.075
1343,0,39.4239,457.811,1099.72,80.537,194.883,1104.35,-128.046,394.825,1183.28,-117.347,262.506,1168.54,78.7915,528.062,857.545,113.012,488.998,659.303,55.551,490.615,489.597,10.6006,420.831,236.806,-52.5068,376.65,206.024,160.31,405.94,193.162,45.9525,143.162,806.124,32.6913,163.432,613.567,-133.823,154.611,491.333,-318.052,194.803,387.849,-375.673,228.671,432.926,-319.36,221.202,235
1344,0,38.6567,458.478,1098.88,79.6838,195.51,1103.48,-129.036,395.375,1183,-118.297,263.263,1167.29,73.1179,529.435,855.874,107.148,490.215,657.638,47.7571,491.34,488.695,-0.754483,420.928,236.791,-64.1465,376.606,206.433,148.498,405.854,193.196,51.1434,142.976,805.865,44.5838,163.074,613.557,-122.026,154.369,492.999,-307.938,194.803,392.231,-366.002,229.273,437.283,-306.691,219.747,240.205
1345,0,37.8072,459.062,1098.55,78.748,196.054,1103.12,-130.109,395.917,1183.11,-119.345,263.976,1166.55,66.7158,530.575,854.289,100.397,491.332,656.15,39.337,491.978,487.936,-12.0603,421.01,236.839,-75.6757,376.555,206.894,136.717,405.724,193.128,55.876,142.74,806.278,56.3687,162.781,614.486,-109.906,154.235,494.917,-296.91,194.871,395.822,-355.92,229.879,440.26,-292.422,218.366,244.494
1346,0,36.8928,459.578,1098.74,77.7473,196.531,1103.27,-131.259,396.44,1183.62,-120.475,264.636,1166.34,59.8335,531.454,852.888,92.8556,492.312,654.875,30.3376,492.515,487.343,-23.3604,421.068,236.959,-87.1508,376.504,207.431,124.942,405.551,192.95,60.1889,142.469,807.339,67.9764,162.568,616.333,-97.5536,154.206,497.032,-285.033,194.982,398.482,-345.46,230.439,441.73,-276.728,217.115,247.756
1347,0,35.9303,460.041,1099.43,76.6989,196.953,1103.92,-132.478,396.929,1184.49,-121.671,265.232,1166.63,52.7052,532.06,851.759,84.6272,493.126,653.85,20.8134,492.941,486.944,-34.6923,421.1,237.171,-98.6189,376.465,208.072,113.15,405.34,192.68,64.1442,142.177,809.02,79.3378,162.447,619.055,-85.0512,154.272,499.277,-272.368,195.112,400.092,-334.624,230.911,441.597,-259.704,216.04,249.964
1348,0,34.9361,460.463,1100.6,75.6191,197.334,1105.06,-133.76,397.367,1185.7,-122.917,265.751,1167.42,45.5328,532.396,850.968,75.8176,493.754,653.103,10.8244,493.25,486.765,-46.0844,421.108,237.496,-110.116,376.452,208.849,101.322,405.1,192.348,67.82,141.875,811.288,90.3822,162.426,622.587,-72.4699,154.421,501.579,-258.964,195.235,400.563,-323.381,231.261,439.8,-241.388,215.164,251.172
1349,0,33.9258,460.856,1102.22,74.5238,197.684,1106.63,-135.099,397.734,1187.22,-124.197,266.183,1168.69,38.4738,532.477,850.557,66.5285,494.185,652.658,0.433275,493.442,486.83,-57.5551,421.097,237.963,-121.666,376.475,209.792,89.4437,404.839,191.988,71.3004,141.57,814.106,101.037,162.505,626.85,-59.87,154.633,503.861,-244.858,195.33,399.835,-311.673,231.472,436.318,-221.78,214.487,251.495
1350,0,32.9146,461.226,1104.24,73.4283,198.008,1108.63,-136.49,398.013,1189.02,-125.492,266.516,1170.4,31.6345,532.33,850.541,56.854,494.416,652.533,-10.297,493.519,487.162,-69.1132,421.074,238.596,-133.281,376.54,210.931,77.5041,404.564,191.628,74.6659,141.263,817.435,111.225,162.682,631.748,-47.3009,154.887,506.044,-230.075,195.38,397.888,-299.419,231.542,431.172,-200.878,213.982,251.081
1351,0,31.9176,461.577,1106.64,72.3476,198.311,1110.99,-137.922,398.184,1191.07,-126.788,266.741,1172.53,25.0688,531.983,850.911,46.8789,494.455,652.736,-21.3046,493.485,487.776,-80.7587,421.044,239.421,-144.965,376.649,212.294,65.4951,404.283,191.287,77.9846,140.957,821.232,120.87,162.949,637.175,-34.8025,155.163,508.053,-214.629,195.374,394.736,-286.525,231.482,424.422,-178.701,213.594,250.09
1352,0,30.9497,461.909,1109.36,71.2964,198.593,1113.68,-139.388,398.234,1193.34,-128.068,266.851,1175.02,18.783,531.468,851.637,36.6775,494.315,653.269,-32.5302,493.345,488.684,-92.4843,421.008,240.459,-156.713,376.795,213.904,53.4118,403.998,190.978,81.3046,140.648,825.451,129.893,163.293,643.016,-22.4067,155.438,509.819,-198.52,195.306,390.436,-272.886,231.314,416.168,-155.309,213.254,248.672
1353,0,30.0263,462.219,1112.35,70.2898,198.85,1116.65,-140.875,398.15,1195.8,-129.315,266.839,1177.84,12.7441,530.813,852.678,26.3146,494.013,654.125,-43.9174,493.107,489.893,-104.277,420.965,241.723,-168.515,376.969,215.782,41.2515,403.711,190.704,84.6494,140.331,830.04,138.217,163.697,649.154,-10.1394,155.694,511.283,-181.743,195.176,385.076,-258.398,231.071,406.55,-130.806,212.879,246.952
1354,0,29.1632,462.503,1115.58,69.3429,199.078,1119.86,-142.369,397.925,1198.41,-130.511,266.702,1180.92,6.89126,530.045,853.981,15.8469,493.571,655.292,-55.4126,492.775,491.4,-116.122,420.911,243.226,-180.356,377.152,217.944,29.0127,403.421,190.462,88.0158,139.999,834.941,145.769,164.142,655.466,1.97682,155.916,512.404,-164.289,194.99,378.782,-242.963,230.789,395.741,-105.334,212.395,245.028
1355,0,28.3768,462.755,1118.99,68.4712,199.272,1123.27,-143.855,397.554,1201.16,-131.642,266.439,1184.23,1.14915,529.182,855.495,5.3253,493.01,656.749,-66.9648,492.356,493.2,-128,420.836,244.972,-192.221,377.324,220.399,16.6939,403.125,190.246,91.375,139.645,840.09,152.483,164.606,661.833,13.9203,156.089,513.152,-146.151,194.759,371.705,-226.501,230.501,383.944,-79.0596,211.743,242.964
1356,0,27.6838,462.968,1122.53,67.6907,199.425,1126.81,-145.314,397.038,1204.01,-132.688,266.048,1187.69,-4.55919,528.238,857.17,-5.20233,492.352,658.471,-78.5248,491.854,495.278,-139.894,420.729,246.959,-204.093,377.462,223.154,4.293,402.82,190.049,94.6761,139.257,845.415,158.303,165.068,668.14,25.6682,156.206,513.518,-127.33,194.496,364.023,-208.956,230.24,371.39,-52.1603,210.893,240.807
1357,0,27.1013,463.137,1126.17,67.0174,199.53,1130.46,-146.726,396.378,1206.93,-133.635,265.532,1191.27,-10.3004,527.221,858.961,-15.6885,491.614,660.428,-90.0446,491.273,497.615,-151.785,420.578,249.185,-215.954,377.543,226.206,-8.19367,402.499,189.864,97.8519,138.826,850.837,163.187,165.504,674.277,37.1946,156.263,513.512,-107.84,194.218,355.927,-190.303,230.031,358.323,-24.8083,209.847,238.593
1358,0,26.6461,463.255,1129.86,66.4672,199.585,1134.17,-148.071,395.58,1209.9,-134.465,264.893,1194.89,-16.1215,526.136,860.829,-26.0837,490.811,662.585,-101.476,490.617,500.185,-163.657,420.37,251.637,-227.788,377.547,229.548,-20.7714,402.156,189.685,100.826,138.341,856.271,167.11,165.894,680.144,48.4686,156.258,513.157,-87.7176,193.942,347.616,-170.553,229.893,344.998,2.83557,208.642,236.361
1359,0,26.3345,463.321,1133.56,66.0556,199.584,1137.89,-149.326,394.651,1212.89,-135.164,264.136,1198.5,-22.0431,524.986,862.745,-36.3345,489.954,664.903,-112.772,489.889,502.96,-175.495,420.095,254.304,-239.58,377.457,233.17,-33.4468,401.786,189.509,103.521,137.789,861.628,170.063,166.221,685.652,59.454,156.196,512.495,-67.0252,193.687,339.292,-149.764,229.84,331.67,30.623,207.341,234.168
1360,0,26.1817,463.33,1137.23,65.7971,199.529,1141.58,-150.469,393.601,1215.87,-135.715,263.263,1202.04,-28.0568,523.774,864.682,-46.3823,489.05,667.341,-123.882,489.093,505.906,-187.285,419.745,257.17,-251.314,377.263,237.052,-46.227,401.381,189.333,105.866,137.161,866.818,172.058,166.469,690.723,70.1085,156.082,511.573,-45.856,193.47,331.143,-128.037,229.878,318.583,58.4133,206.023,232.092
1361,0,26.2009,463.285,1140.82,65.7048,199.419,1145.19,-151.48,392.438,1218.81,-136.107,262.281,1205.47,-34.1251,522.503,866.618,-56.1628,488.104,669.854,-134.757,488.236,508.984,-199.012,419.317,260.214,-262.976,376.964,241.173,-59.1187,400.937,189.159,107.803,136.449,871.749,173.128,166.631,695.293,80.3843,155.925,510.448,-24.337,193.309,323.344,-105.522,230.014,305.962,86.0642,204.771,230.237
1362,0,26.4031,463.186,1144.3,65.7901,199.258,1148.68,-152.339,391.171,1221.67,-136.326,261.192,1208.73,-40.1847,521.181,868.535,-65.6061,487.117,672.394,-145.345,487.324,512.156,-210.664,418.816,263.418,-274.555,376.565,245.508,-72.1264,400.451,188.987,109.293,135.647,876.334,173.325,166.699,699.311,90.2291,155.736,509.175,-2.63027,193.22,316.041,-82.4179,230.25,294,113.421,203.659,228.731
1363,0,26.7965,463.037,1147.62,66.062,199.051,1152.01,-153.027,389.809,1224.42,-136.363,260.002,1211.76,-46.1521,519.817,870.41,-74.6379,486.094,674.913,-155.596,486.367,515.379,-222.226,418.248,266.759,-286.041,376.079,250.031,-85.2518,399.924,188.819,110.319,134.755,880.492,172.724,166.675,702.743,99.5872,155.53,507.806,19.0684,193.215,309.349,-58.9677,230.589,282.855,140.309,202.747,227.713
1364,0,27.3856,462.84,1150.74,66.5266,198.801,1155.12,-153.53,388.359,1227.02,-136.212,258.713,1214.53,-51.9297,518.423,872.223,-83.1808,485.036,677.36,-165.456,485.379,518.61,-233.684,417.629,270.214,-297.424,375.529,254.716,-98.4925,399.358,188.659,110.89,133.778,884.151,171.415,166.564,705.565,108.401,155.319,506.385,40.5325,193.308,303.347,-35.4546,231.035,272.642,166.526,202.068,227.32
1365,0,28.1711,462.6,1153.62,67.1871,198.516,1157.98,-153.836,386.827,1229.42,-135.869,257.331,1216.98,-57.4139,517.013,873.947,-91.156,483.951,679.684,-174.873,484.375,521.804,-245.022,416.979,273.761,-308.696,374.941,259.536,-111.842,398.76,188.509,111.039,132.727,887.247,169.504,166.377,707.769,116.615,155.12,504.942,61.5109,193.507,298.072,-12.1954,231.588,263.431,191.843,201.64,227.666
1366,0,29.1498,462.318,1156.22,68.0434,198.198,1160.54,-153.938,385.221,1231.58,-135.334,255.859,1219.09,-62.5013,515.6,875.554,-98.4859,482.848,681.831,-183.796,483.374,524.917,-256.221,416.322,277.377,-319.846,374.347,264.467,-125.287,398.14,188.371,110.821,131.623,889.732,167.112,166.129,709.36,124.175,154.948,503.495,81.7343,193.819,293.521,10.4681,232.25,255.243,216.007,201.461,228.82
1367,0,30.3142,461.996,1158.5,69.0916,197.852,1162.75,-153.833,383.545,1233.45,-134.609,254.301,1220.82,-67.0956,514.2,877.009,-105.096,481.742,683.749,-192.174,482.397,527.906,-267.26,415.685,281.039,-330.86,373.78,269.491,-138.814,397.509,188.244,110.311,130.492,891.573,164.367,165.839,710.353,131.031,154.821,502.048,100.925,194.248,289.653,32.1797,233.016,248.061,238.752,201.525,230.786
1368,0,31.6523,461.634,1160.43,70.3244,197.478,1164.57,-153.523,381.805,1234.99,-133.704,252.662,1222.15,-71.1121,512.823,878.276,-110.917,480.651,685.384,-199.955,481.469,530.729,-278.112,415.096,284.727,-341.718,373.273,274.59,-152.402,396.877,188.126,109.6,129.37,892.752,161.403,165.53,710.772,137.142,154.754,500.592,118.805,194.794,286.393,52.5798,233.88,241.83,259.806,201.821,233.484
1369,0,33.1486,461.231,1161.97,71.7308,197.075,1165.98,-153.015,380.006,1236.15,-132.631,250.948,1223.05,-74.4809,511.482,879.313,-115.886,479.601,686.684,-207.092,480.615,533.345,-288.745,414.584,288.421,-352.392,372.859,279.754,-166.029,396.257,188.012,108.786,128.297,893.268,158.354,165.224,710.652,142.475,154.761,499.106,135.108,195.455,283.642,71.318,234.828,236.467,278.901,202.339,236.744
1370,0,34.7832,460.781,1163.09,73.2962,196.638,1166.94,-152.322,378.156,1236.88,-131.405,249.166,1223.51,-77.1486,510.186,880.076,-119.95,478.618,687.6,-213.537,479.859,535.72,-299.12,414.179,292.103,-362.842,372.566,284.979,-179.675,395.658,187.892,107.97,127.315,893.139,155.351,164.944,710.032,147.006,154.854,497.563,149.592,196.224,281.281,88.066,235.842,231.872,295.788,203.074,240.307
1371,0,36.5331,460.28,1163.77,75.0026,196.162,1167.43,-151.463,376.263,1237.16,-130.048,247.325,1223.52,-79.0787,508.941,880.517,-123.065,477.735,688.085,-219.245,479.229,537.82,-309.193,413.907,295.76,-373.013,372.418,290.269,-193.317,395.086,187.755,107.249,126.465,892.398,152.516,164.711,708.958,150.724,155.043,495.932,162.042,197.092,279.188,102.531,236.898,227.939,310.242,204.021,243.838
1372,0,38.3724,459.719,1163.99,76.8284,195.636,1167.44,-150.459,374.336,1236.93,-128.583,245.435,1223.1,-80.2499,507.756,880.59,-125.198,476.983,688.098,-224.172,478.749,539.621,-318.908,413.791,299.385,-382.836,372.435,295.635,-206.941,394.546,187.59,106.708,125.781,891.096,149.96,164.542,707.479,153.629,155.333,494.183,172.289,198.046,277.242,114.468,237.97,224.563,322.076,205.17,246.959
1373,0,40.2723,459.091,1163.75,78.749,195.049,1166.97,-149.34,372.389,1236.19,-127.04,243.508,1222.25,-80.6544,506.638,880.249,-126.327,476.394,687.604,-228.276,478.44,541.102,-328.202,413.852,302.977,-392.228,372.633,301.097,-220.534,394.038,187.387,106.418,125.286,889.298,147.776,164.448,705.647,155.734,155.723,492.291,180.208,199.071,275.338,123.692,239.029,221.652,331.148,206.506,249.285
1374,0,42.2027,458.388,1163.03,80.7372,194.387,1166.02,-148.138,370.434,1234.92,-125.447,241.559,1220.98,-80.2954,505.594,879.45,-126.442,475.997,686.579,-231.517,478.323,542.253,-337.004,414.107,306.543,-401.088,373.023,306.685,-234.087,393.56,187.141,106.428,124.988,887.077,146.036,164.434,703.515,157.06,156.207,490.241,185.731,200.147,273.389,130.088,240.047,219.129,337.372,207.999,250.472
1375,0,44.1319,457.601,1161.85,82.763,193.637,1164.62,-146.886,368.489,1233.11,-123.839,239.602,1219.33,-79.1846,504.633,878.16,-125.544,475.818,685.009,-233.859,478.414,543.069,-345.237,414.567,310.102,-409.307,373.612,312.435,-247.593,393.109,186.861,106.765,124.877,884.517,144.791,164.494,701.136,157.642,156.775,488.027,188.847,201.253,271.338,133.617,240.997,216.935,340.727,209.609,250.264
1376,0,46.0277,456.725,1160.22,84.7948,192.786,1162.79,-145.622,366.569,1230.78,-122.249,237.656,1217.33,-77.34,503.766,876.356,-123.645,475.875,682.894,-235.269,478.725,543.559,-352.818,415.239,313.68,-416.767,374.402,318.389,-261.042,392.682,186.571,107.43,124.922,881.705,144.064,164.618,698.563,157.521,157.406,485.654,189.604,202.365,269.156,134.322,241.855,215.032,341.267,211.286,248.532
