Devices
1000
,,Myon - Voltage,,,,,,,,,,,,,
Frame,Sub Frame,GC-M,TA,SOL,VM,VL,RF,BF,ST,GLUT-M,Gracilis,EO,GC-L,Semimembranosus
,,V,V,V,V,V,V,V,V,V,V,V,V,V
26,2,0.0372314,0.0323486,0.0201416,0.0286865,0.00396729,0.916443,0.0640869,0.137024,0.0292969,0.0643921,-0.00518799,0.0146484,0.0750732
26,3,0.0289917,0.0421143,0.0241089,0.0222778,0.0170898,0.898438,0.0222778,0.204163,0.0170898,-0.00305176,-0.0109863,0.0201416,0.0527954
26,4,0.0765991,0.0146484,0.0283813,0.0305176,0.0180054,0.89386,0.017395,0.13855,-0.00305176,0.0219727,-0.0234985,0.00976562,0.027771
27,0,0.062561,0.039978,0.0244141,0.0531006,0.0518799,0.851746,0.0177002,0.134583,0.0164795,0.022583,-0.0396729,0.0244141,0.0292969
27,1,0.0332642,0.0198364,0.0231934,0.0317383,0.0283813,0.829773,0.0335693,0.142212,0.0262451,0.0204468,-0.0241089,0.0259399,0.0436401
27,2,0.0317383,0.0341797,0.0302124,0.0201416,0.0180054,0.753479,0.0201416,0.127869,0.0250244,-0.000305176,-0.0280762,0.0375366,0.0201416
27,3,0.0442505,0.0219727,0.0418091,0.0344849,0.0292969,0.794983,0.0109863,0.151672,0.0143433,0.0213623,-0.0561523,0.0317383,0.0195312
27,4,0.0161743,0.0106812,0.0317383,0.0421143,0.071106,1.21185,0.027771,-0.978699,0.0119019,0.0320435,-0.032959,0.0201416,0.0393677
28,0,0.0231934,0.0430298,0.0323486,0.0201416,0.0244141,0.315552,-0.0219727,-0.497437,0.0259399,0.0765991,-0.0418091,0.0137329,-0.00701904
28,1,0.0430298,0.0183105,0.0308228,0.0253296,0.0198364,-0.245972,0.0106812,-0.328369,0.0204468,0.0088501,-0.0265503,0.0265503,0.0320435
28,2,0.0314331,-0.0183105,0.0363159,0.0344849,0.0308228,-1.30005,0.00762939,-0.596924,0.0088501,0.0152588,-0.0201416,0.0357056,0.0164795
28,3,0.0317383,0.0354004,0.0463867,0.0228882,0.0152588,-1.19598,0.00610352,-0.916138,-0.045166,0.0161743,-0.032959,0.0671387,0.03479
28,4,0.027771,0.0146484,0.0195312,0.0280762,0.0271606,-1.0556,0.00701904,-0.852661,0.0167847,0.0167847,0.0100708,0.0259399,0.0393677
29,0,0.032959,0.0213623,0.0476074,0.0161743,0.0308228,-0.802307,0.0231934,-1.34827,0.0201416,0.0161743,-0.0305176,0.0204468,0.0289917
29,1,0.0418091,0.0360107,0.0305176,0.0296021,0.0326538,-0.704651,-0.00305176,-1.92108,0.00335693,0.0140381,-0.0164795,0.0012207,0.0350952
29,2,0.0137329,0.0247192,-0.0119019,0.0421143,0.0308228,0.854797,0.0192261,-1.19843,0.0338745,0.0149536,-0.00915527,0.0115967,0.0430298
29,3,0.0268555,0.0460815,0.032959,0.0402832,0.020752,1.54114,0.0296021,-0.716553,0.0109863,0.0210571,-0.0198364,0.0167847,0.0515747
29,4,0.0350952,0.0088501,0.0448608,0.0366211,0.0299072,0.114746,0.00335693,-1.17432,0.0198364,0.0210571,-0.0289917,0.0811768,0.0415039
30,0,0.022583,0.0463867,0.0418091,0.0210571,0.0765991,-0.0238037,0.00793457,-0.895691,0.0219727,0.0195312,-0.0494385,0.0241089,0.027771
30,1,0.0302124,0.0289917,0.0332642,0.0360107,0.0338745,0.71228,0.0189209,-0.63324,-0.0640869,0.00457764,-0.0271606,-0.0274658,0.0521851
30,2,0.0247192,0.0268555,0.0341797,0.0274658,0.0265503,0.779114,0.0259399,-0.872498,0.000610352,0.0183105,-0.0238037,0.0357056,0.0292969
30,3,0.0222778,0.0332642,0.0299072,0.0439453,0.0982666,1.32202,0.0253296,-1.3739,0.00640869,0.0088501,-0.03479,0.0280762,0.0338745
30,4,0.0271606,0.0250244,0.0457764,0.0280762,0.03479,1.29211,0.0170898,-0.482178,0.0216675,0.0396729,-0.0201416,0.0256348,0.0204468
31,0,0.0149536,0.0222778,0.0161743,0.0262451,0.0222778,1.29822,0.0112915,-0.67688,0.0216675,0.0210571,-0.00976562,0.0482178,0.0241089
31,1,0.0192261,0.0366211,0.0210571,0.0311279,-0.0198364,1.22223,0.017395,-0.727844,0.0109863,0.017395,-0.0289917,0.0271606,0.0323486
31,2,0.027771,0.00915527,0.0305176,0.032959,0.0299072,1.50665,0.00396729,-0.43396,0.0088501,-0.0088501,-0.0292969,0.0332642,0.0350952
31,3,-0.015564,0.0430298,0.0335693,-0.00396729,0.0357056,1.15265,0.0241089,-0.376282,0.0305176,0.0292969,-0.0228882,0.0201416,0.0445557
31,4,0.0183105,0.0198364,0.0271606,0.0262451,0.032959,1.05225,0.0131226,0.022583,0.0128174,0.0192261,-0.0231934,0.0305176,0.0308228
32,0,0.0256348,0.0228882,0.0567627,0.0234985,0.0326538,1.35712,0.0363159,-0.370178,0.0521851,0.0146484,-0.015564,0.0320435,0.0326538
32,1,0.0201416,0.0186157,0.0259399,0.0204468,0.0418091,0.910034,0.012207,0.657959,0.00762939,0.0195312,-0.0262451,0.0390625,0.0244141
32,2,0.0259399,0.0219727,0.0204468,0.022583,0.0213623,0.188599,0.022583,0.992432,0.0259399,0.0228882,-0.0302124,-0.0280762,0.0421143
32,3,0.0289917,0.0250244,0.022583,0.032959,0.0253296,-0.768127,0.00793457,1.46179,0.0143433,0.0134277,-0.0204468,0.0271606,0.00366211
32,4,0.0195312,0.0167847,0.0344849,0.0323486,0.0253296,-1.05591,0.0213623,1.75781,0.00610352,-0.0283813,-0.0326538,0.0311279,0.108337
33,0,0.020752,0.0219727,0.0299072,0.0341797,0.0396729,-1.36353,0.0250244,2.35901,0.022583,0.0131226,-0.0314331,0.0283813,0.0311279
33,1,-0.0238037,0.0283813,0.0354004,0.0244141,0.0375366,-1.5274,0.0540161,2.74567,0.0219727,0.0299072,-0.00823975,0.0271606,0.0387573
33,2,0.027771,0.00671387,0.0244141,0.03479,-0.0183105,-1.71295,0.0259399,1.84814,0.00305176,0.0125122,-0.0204468,0.0216675,0.0250244
33,3,0.0234985,0.0292969,0.0189209,0.0457764,0.0497437,-1.93481,0.0466919,0.996704,0.00183105,-0.0219727,-0.0167847,0.0253296,0.0411987
