Trajectories
100
,,Subj:LASI,,,Subj:RASI,,,Subj:LPSI,,,Subj:RPSI,,,Subj:LTHI,,,Subj:LKNE,,,Subj:LTIB,,,Subj:LANK,,,Subj:LHEE,,,Subj:LTOE,,,Subj:RTHI,,,Subj:RKNE,,,Subj:RTIB,,,Subj:RANK,,,Subj:RHEE,,,Subj:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1033,0,66.7108,425.57,1157.29,78.1138,154.49,1137.56,-132.229,324.821,1220.02,-120.556,220.423,1218.33,83.4027,499.494,888.435,135.323,466.742,697.771,139.358,466.493,493.183,125.818,419.56,263.795,67.417,368.495,205.849,277.381,412.161,230.815,-17.7533,109.318,854.396,-56.8771,145.84,667.8,-148.617,151.893,474.773,-239.783,197.556,281.347,-320.389,238.809,260.434,-121.183,203.494,187.788
1034,0,68.4086,426.167,1157.49,78.8219,155.415,1137.81,-131.068,326.421,1220.08,-119.651,221.919,1218.31,81.9319,499.994,887.342,132.654,466.11,696.448,141.93,466.059,491.654,136.936,418.706,262.741,79.5047,368.267,202.975,289.372,410.728,231.379,-18.6596,110.364,854.776,-59.4379,146.26,668.272,-153.664,151.882,476.329,-247.744,197.182,284.306,-328.647,238.105,265.028,-131.428,203.335,187.679
1035,0,70.2688,426.814,1157.45,79.6576,156.375,1137.89,-129.808,328.114,1219.82,-118.678,223.513,1217.94,80.3869,500.383,885.749,130.376,465.56,694.967,143.8,465.602,490.092,145.602,417.758,261.972,88.8315,367.838,200.905,298.668,409.318,231.209,-18.9175,111.467,854.843,-61.2105,146.708,668.417,-158.18,151.843,477.697,-255.466,196.735,287.292,-336.729,237.262,269.765,-141.671,203.177,187.521
1036,0,72.269,427.516,1157.18,80.6094,157.368,1137.81,-128.467,329.88,1219.24,-117.648,225.189,1217.22,78.9204,500.638,883.752,128.564,465.094,693.365,144.987,465.122,488.461,151.815,416.867,261.17,95.2322,367.229,199.455,305.166,407.955,230.225,-18.5165,112.621,854.569,-62.1338,147.175,668.201,-162.112,151.777,478.863,-262.893,196.215,290.316,-344.566,236.287,274.68,-151.919,203.021,187.304
1037,0,74.3839,428.278,1156.68,81.6633,158.398,1137.54,-127.061,331.698,1218.37,-116.573,226.927,1216.16,77.6893,500.75,881.465,127.259,464.72,691.675,145.516,464.624,486.731,155.582,416.138,260.021,98.6586,366.475,198.451,308.863,406.648,228.422,-17.4544,113.821,853.934,-62.154,147.648,667.599,-165.405,151.683,479.822,-269.958,195.623,293.397,-352.066,235.2,279.819,-162.181,202.868,187.028
1038,0,76.5859,429.103,1155.98,82.8034,159.465,1137.09,-125.609,333.547,1217.2,-115.464,228.707,1214.77,76.8411,500.728,879.018,126.47,464.449,689.925,145.422,464.119,484.884,156.815,415.555,258.272,99.1848,365.623,197.745,309.855,405.403,225.872,-15.7353,115.056,852.932,-61.2259,148.114,666.596,-168.003,151.559,480.58,-276.588,194.963,296.56,-359.119,234.028,285.235,-172.469,202.72,186.7
1039,0,78.8452,429.995,1155.1,84.0124,160.568,1136.45,-124.131,335.404,1215.77,-114.335,230.508,1213.07,76.4983,500.601,876.545,126.173,464.293,688.136,144.743,463.622,482.916,155.301,414.952,255.832,97.0025,364.72,197.22,308.333,404.226,222.717,-13.3675,116.311,851.568,-59.3157,148.553,665.185,-169.851,151.404,481.151,-282.699,194.242,299.838,-365.594,232.809,290.983,-182.791,202.579,186.343
1040,0,81.1315,430.956,1154.05,85.2713,161.708,1135.61,-122.646,337.248,1214.11,-113.199,232.311,1211.08,76.7439,500.414,874.17,126.315,464.268,686.325,143.524,463.156,480.837,150.859,414.083,252.854,92.4054,363.816,196.797,304.569,403.125,219.147,-10.3627,117.569,849.861,-56.4031,148.949,663.377,-170.894,151.214,481.56,-288.206,193.466,303.265,-371.352,231.589,297.118,-193.147,202.448,185.993
1041,0,83.4137,431.987,1152.86,86.5603,162.883,1134.6,-121.176,339.058,1212.24,-112.068,234.094,1208.84,77.6086,500.232,871.997,126.815,464.389,684.505,141.811,462.744,478.668,143.674,412.776,249.716,85.7651,362.954,196.43,298.893,402.11,215.379,-6.73605,118.809,847.843,-52.4831,149.282,661.193,-171.084,150.983,481.841,-293.02,192.648,306.881,-376.244,230.415,303.687,-203.519,202.329,185.701
1042,0,85.6614,433.088,1151.56,87.8592,164.089,1133.42,-119.738,340.815,1210.21,-110.956,235.842,1206.38,79.0621,500.129,870.102,127.571,464.673,682.681,139.651,462.413,476.439,134.536,411.077,246.878,77.5001,362.168,196.101,291.674,401.199,211.63,-2.5068,120.01,845.562,-47.5678,149.536,658.669,-170.381,150.706,482.038,-297.058,191.799,310.723,-380.131,229.336,310.727,-213.868,202.224,185.533
1043,0,87.8454,434.256,1150.17,89.1473,165.323,1132.08,-118.352,342.502,1208.05,-109.877,237.536,1203.76,81.0107,500.179,868.524,128.465,465.131,680.86,137.09,462.186,474.185,124.648,409.274,244.708,68.0419,361.487,195.815,283.284,400.409,208.094,2.299,121.148,843.075,-41.6877,149.698,655.857,-168.754,150.374,482.201,-300.24,190.93,314.825,-382.884,228.398,318.257,-224.123,202.136,185.562
1044,0,89.9381,435.487,1148.71,90.4046,166.578,1130.6,-117.035,344.105,1205.81,-108.843,239.166,1201,83.3025,500.451,867.263,129.375,465.772,679.044,134.167,462.084,471.943,115.03,407.744,243.371,57.8029,360.927,195.586,274.078,399.755,204.921,7.64576,122.199,840.45,-34.8919,149.756,652.82,-166.185,149.98,482.383,-302.496,190.055,319.213,-384.402,227.637,326.269,-234.175,202.064,185.871
1045,0,91.9143,436.777,1147.22,91.6119,167.848,1129.01,-115.802,345.615,1203.53,-107.867,240.719,1198.17,85.7384,500.994,866.282,130.177,466.596,677.234,130.917,462.122,469.745,106.027,406.745,242.811,47.1484,360.496,195.429,264.37,399.246,202.207,13.4851,123.142,837.765,-27.2473,149.706,649.634,-162.671,149.514,482.642,-303.771,189.187,323.902,-384.619,227.079,334.733,-243.872,202.007,186.543
1046,0,93.7513,438.116,1145.72,92.751,169.123,1127.34,-114.668,347.024,1201.25,-106.961,242.19,1195.3,88.091,501.835,865.515,130.754,467.596,675.43,127.366,462.306,467.621,97.3564,406.307,242.805,36.378,360.191,195.358,254.421,398.884,199.994,19.7532,123.956,835.096,-18.8373,149.545,646.384,-158.224,148.969,483.031,-304.023,188.337,328.894,-383.508,226.735,343.584,-253.021,201.96,187.651
1047,0,95.4298,439.496,1144.24,93.8057,170.395,1125.61,-113.644,348.33,1199.01,-106.135,243.573,1192.45,90.1265,502.974,864.877,131,468.758,673.636,123.532,462.632,465.592,88.5995,406.292,243.051,25.7146,360.003,195.377,244.429,398.661,198.272,26.3686,124.627,832.521,-9.75857,149.278,643.161,-152.873,148.338,483.601,-303.227,187.517,334.173,-381.088,226.6,352.729,-261.387,201.915,189.256
1048,0,96.9334,440.905,1142.79,94.7615,171.654,1123.87,-112.74,349.531,1196.86,-105.398,244.867,1189.68,91.6281,504.382,864.274,130.828,470.057,671.854,119.425,463.087,463.67,79.5905,406.528,243.255,15.3042,359.913,195.482,234.531,398.558,196.99,33.2331,125.144,830.115,-0.117649,148.912,640.058,-146.66,147.62,484.394,-301.371,186.74,339.704,-377.423,226.655,362.043,-268.702,201.865,191.395
1049,0,98.2493,442.333,1141.4,95.606,172.89,1122.14,-111.962,350.633,1194.84,-104.76,246.075,1187.02,92.4183,506.003,863.623,130.169,471.462,670.091,115.048,463.648,461.862,70.4442,406.896,243.221,5.22236,359.899,195.661,224.808,398.55,196.074,40.2332,125.503,827.94,9.97377,148.462,637.17,-139.644,146.819,485.445,-298.461,186.015,345.435,-372.614,226.868,371.378,-274.676,201.798,194.077
1050,0,99.368,443.766,1140.09,96.3295,174.093,1120.46,-111.316,351.64,1192.98,-104.226,247.199,1184.52,92.3763,507.765,862.856,128.976,472.934,668.353,110.4,464.284,460.172,61.371,407.337,242.902,-4.51323,359.934,195.897,215.294,398.607,195.435,47.2447,125.708,826.051,20.4035,147.943,634.587,-131.892,145.946,486.772,-294.514,185.353,351.291,-366.794,227.196,380.561,-279.014,201.702,197.28
1051,0,100.283,445.189,1138.88,96.9245,175.253,1118.88,-110.804,352.561,1191.3,-103.801,248.244,1182.22,91.4483,509.585,861.935,127.224,474.431,666.654,105.476,464.962,458.598,52.5187,407.801,242.38,-13.9273,359.992,196.171,205.988,398.699,194.987,54.1395,125.766,824.488,31.0635,147.376,632.392,-123.48,145.016,488.384,-289.558,184.763,357.179,-360.114,227.592,389.404,-281.431,201.568,200.945
1052,0,100.992,446.591,1137.78,97.3862,176.361,1117.42,-110.427,353.404,1189.85,-103.49,249.217,1180.16,89.6502,511.374,860.853,124.906,475.911,665.006,100.273,465.643,457.141,43.9191,408.22,241.779,-23.0711,360.049,196.469,196.867,398.794,194.654,60.7929,125.695,823.278,41.8537,146.785,630.659,-114.488,144.054,490.27,-283.628,184.253,362.989,-352.732,228.007,397.712,-281.675,201.388,204.981
1053,0,101.494,447.956,1136.8,97.7125,177.41,1116.13,-110.183,354.18,1188.65,-103.292,250.124,1178.38,87.0624,513.055,859.634,122.033,477.33,663.426,94.7872,466.292,455.8,35.5043,408.52,241.2,-32.0085,360.084,196.779,187.893,398.869,194.376,67.0932,125.514,822.437,52.685,146.193,629.453,-104.999,143.092,492.41,-276.768,183.83,368.597,-344.798,228.396,405.285,-279.542,201.155,209.268
1054,0,101.792,449.273,1135.96,97.9035,178.392,1115.04,-110.068,354.9,1187.7,-103.209,250.973,1176.89,83.8167,514.559,858.328,118.632,478.65,661.934,89.0206,466.876,454.581,27.1572,408.658,240.701,-40.804,360.083,197.099,179.026,398.905,194.112,72.9493,125.249,821.97,63.4809,145.625,628.823,-95.0919,142.163,494.765,-269.021,183.498,373.869,-336.443,228.724,411.933,-274.892,200.87,213.666
1055,0,101.891,450.529,1135.26,97.9621,179.303,1114.17,-110.077,355.572,1187.03,-103.237,251.77,1175.74,80.0795,515.837,857.003,114.74,479.836,660.548,82.9782,467.371,453.488,18.7774,408.642,240.309,-49.5148,360.041,197.432,170.225,398.89,193.838,78.2981,124.925,821.875,74.1769,145.105,628.807,-84.8419,141.306,497.287,-260.435,183.259,378.665,-327.769,228.966,417.471,-267.659,200.535,218.021
1056,0,101.8,451.712,1134.7,97.8935,180.137,1113.56,-110.203,356.205,1186.65,-103.373,252.519,1174.93,76.0308,516.86,855.737,110.403,480.863,659.289,76.6707,467.758,452.532,10.3286,408.525,240.043,-58.1864,359.96,197.79,161.453,398.82,193.548,83.1095,124.569,822.146,84.7197,144.655,629.426,-74.3181,140.558,499.915,-251.056,183.11,382.845,-318.843,229.108,421.736,-257.855,200.159,222.176
1057,0,101.527,452.815,1134.3,97.7051,180.894,1113.22,-110.436,356.805,1186.56,-103.611,253.225,1174.47,71.8454,517.617,854.605,105.671,481.715,658.177,70.1137,468.028,451.725,1.83536,408.376,239.904,-66.8504,359.849,198.191,152.682,398.696,193.243,87.3876,124.206,822.775,95.0641,144.296,630.689,-63.5817,139.952,502.58,-240.93,183.049,386.272,-309.691,229.152,424.584,-245.569,199.752,225.987
1058,0,101.085,453.829,1134.06,97.4066,181.571,1113.18,-110.769,357.378,1186.76,-103.942,253.891,1174.37,67.6751,518.116,853.669,100.596,482.381,657.228,63.3276,468.181,451.079,-6.66214,408.244,239.883,-75.526,359.721,198.658,143.888,398.527,192.934,91.1698,123.858,823.754,105.17,144.043,632.585,-52.6857,139.516,505.208,-230.097,183.068,388.822,-300.306,229.111,425.895,-230.953,199.327,229.323
1059,0,100.486,454.748,1133.96,97.0096,182.169,1113.43,-111.188,357.925,1187.25,-104.358,254.516,1174.64,63.6367,518.378,852.977,95.2287,482.863,656.459,56.3368,468.223,450.609,-15.1495,408.138,239.972,-84.2216,359.595,199.215,135.056,398.321,192.633,94.5212,123.542,825.078,114.997,143.91,635.092,-41.6753,139.269,507.722,-218.595,183.16,390.387,-290.643,229.005,425.58,-214.214,198.899,232.085
1060,0,99.7461,455.57,1134.02,96.5276,182.69,1114,-111.683,358.446,1188.01,-104.848,255.1,1175.26,59.8046,518.432,852.557,89.6188,483.166,655.881,49.1687,468.168,450.325,-23.6451,408.042,240.18,-92.9383,359.49,199.889,126.176,398.089,192.351,97.5273,123.27,826.744,124.504,143.904,638.171,-30.5887,139.218,510.046,-206.451,183.315,390.879,-280.632,228.864,423.582,-195.592,198.481,234.204
1061,0,98.8809,456.291,1134.23,95.9761,183.136,1114.87,-112.24,358.939,1189.05,-105.398,255.641,1176.23,56.2097,518.315,852.416,83.8108,483.306,655.503,41.8528,468.032,450.239,-32.1809,407.945,240.538,-101.673,359.423,200.707,117.243,397.844,192.097,100.284,123.048,828.751,133.645,144.03,641.77,-19.4579,139.361,512.107,-193.685,183.524,390.237,-270.178,228.718,419.877,-175.343,198.083,235.644
1062,0,97.9081,456.912,1134.58,95.3719,183.511,1116.05,-112.846,359.4,1190.33,-105.994,256.133,1177.52,52.8429,518.063,852.542,77.8453,483.299,655.331,34.4192,467.834,450.359,-40.7821,407.861,241.094,-110.421,359.411,201.692,108.256,397.596,191.876,102.886,122.879,831.095,142.364,144.286,645.821,-8.31075,139.682,513.841,-180.308,183.777,388.429,-259.173,228.596,414.477,-153.725,197.714,236.409
1063,0,96.8463,457.434,1135.06,94.7332,183.819,1117.51,-113.487,359.82,1191.85,-106.622,256.571,1179.13,49.6629,517.708,852.913,71.7574,483.165,655.364,26.8976,467.593,450.687,-49.4522,407.823,241.885,-119.179,359.465,202.867,99.2179,397.351,191.688,105.419,122.758,833.773,150.602,144.667,650.248,2.82769,140.159,515.192,-166.319,184.066,385.457,-247.502,228.523,407.435,-130.978,197.38,236.534
1064,0,95.7148,457.86,1135.67,94.0794,184.066,1119.25,-114.146,360.193,1193.58,-107.265,256.949,1181.01,46.6066,517.279,853.494,65.5773,482.926,655.601,19.3161,467.327,451.225,-58.1667,407.858,242.917,-127.945,359.591,204.249,90.1317,397.116,191.531,107.947,122.679,836.774,158.291,145.162,654.963,13.9336,140.76,516.12,-151.707,184.381,381.354,-235.048,228.517,398.842,-107.317,197.08,236.085
1065,0,94.5338,458.194,1136.4,93.4309,184.256,1121.24,-114.809,360.508,1195.49,-107.905,257.26,1183.14,43.5992,516.798,854.248,59.3303,482.599,656.036,11.7004,467.049,451.97,-66.8833,407.968,244.156,-136.722,359.789,205.853,81.0028,396.892,191.398,110.51,122.63,840.079,165.359,145.759,659.87,24.9826,141.448,516.598,-136.454,184.717,376.192,-221.701,228.588,388.829,-82.9287,196.815,235.149
1066,0,93.3239,458.441,1137.24,92.8087,184.394,1123.46,-115.46,360.756,1197.55,-108.525,257.494,1185.49,40.5658,516.279,855.14,53.0375,482.202,656.658,4.07346,466.768,452.912,-75.5687,408.123,245.554,-145.51,360.054,207.687,71.836,396.68,191.284,113.12,122.597,843.66,171.735,146.44,664.87,35.9489,142.185,516.617,-120.538,185.066,370.073,-207.365,228.736,377.567,-57.9658,196.581,233.836
1067,0,92.106,458.606,1138.17,92.234,184.485,1125.86,-116.083,360.925,1199.75,-109.106,257.645,1188.01,37.4398,515.728,856.136,46.7166,481.748,657.456,-3.54507,466.489,454.04,-84.2185,408.281,247.085,-154.315,360.377,209.755,62.6346,396.475,191.18,115.759,122.568,847.475,177.35,147.185,669.861,46.8037,142.933,516.186,-103.94,185.421,363.134,-191.96,228.952,365.262,-32.5539,196.375,232.264
1068,0,90.9008,458.694,1139.18,91.7281,184.534,1128.43,-116.661,361.005,1202.03,-109.63,257.704,1190.67,34.1701,515.145,857.207,40.3831,481.246,658.413,-11.1388,466.213,455.339,-92.8451,408.425,248.75,-163.138,360.742,212.054,53.4,396.274,191.078,118.385,122.524,851.474,182.143,147.971,674.744,57.5148,143.658,515.331,-86.6481,185.778,355.537,-175.436,229.22,352.15,-6.79685,196.197,230.557
1069,0,89.7292,458.71,1140.26,91.3119,184.544,1131.11,-117.179,360.985,1204.38,-110.079,257.662,1193.42,30.7257,514.525,858.329,34.0516,480.698,659.513,-18.6943,465.934,456.79,-101.446,408.571,250.562,-171.981,361.132,214.574,44.1308,396.069,190.973,120.938,122.452,855.593,186.066,148.776,679.424,68.0466,144.333,514.095,-68.6651,186.129,347.465,-157.774,229.519,338.493,19.2139,196.05,228.839
1070,0,88.6111,458.659,1141.39,91.0055,184.52,1133.88,-117.622,360.855,1206.75,-110.435,257.513,1196.21,27.0979,513.858,859.487,27.737,480.107,660.735,-26.2005,465.645,458.373,-109.992,408.745,252.514,-180.839,361.526,217.299,34.8232,395.854,190.86,123.347,122.334,859.757,189.085,149.576,683.813,78.3595,144.936,512.538,-50.0181,186.469,339.119,-138.994,229.824,324.568,45.389,195.941,227.224
1071,0,87.5658,458.545,1142.55,90.8277,184.464,1136.68,-117.974,360.608,1209.11,-110.681,257.25,1199.01,23.3004,513.134,860.664,21.4566,479.469,662.056,-33.6483,465.336,460.064,-118.456,408.947,254.571,-189.707,361.902,220.209,25.4709,395.62,190.737,125.538,122.155,863.887,191.192,150.35,687.836,88.4107,145.458,510.728,-30.7641,186.795,330.705,-119.162,230.11,310.658,71.6314,195.887,225.812
1072,0,86.6115,458.371,1143.72,90.7957,184.377,1139.48,-118.223,360.236,1211.43,-110.803,256.866,1201.75,19.3678,512.34,861.85,15.2311,478.779,663.451,-41.0295,464.997,461.839,-126.838,409.135,256.689,-198.573,362.243,223.279,16.0662,395.361,190.605,127.445,121.9,867.896,192.399,151.076,691.43,98.155,145.893,508.742,-10.9964,187.105,322.425,-98.3973,230.357,297.041,97.8264,195.912,224.682
1073,0,85.7649,458.138,1144.89,90.9248,184.26,1142.23,-118.356,359.732,1213.66,-110.786,256.357,1204.41,15.3526,511.467,863.034,9.08635,478.031,664.894,-48.3356,464.617,463.673,-135.174,409.249,258.835,-207.427,362.531,226.481,6.60074,395.073,190.467,129.011,121.555,871.698,192.746,151.739,694.547,107.545,146.249,506.66,9.15115,187.4,314.47,-76.8697,230.549,283.979,123.834,196.046,223.887
1074,0,85.0411,457.847,1146.03,91.2277,184.114,1144.89,-118.364,359.093,1215.77,-110.619,255.717,1206.93,11.3219,510.508,864.205,3.05492,477.22,666.355,-55.557,464.188,465.54,-143.52,409.246,261.005,-216.256,362.756,229.789,-2.93337,394.751,190.325,130.2,121.107,875.206,192.301,152.328,697.155,116.534,146.539,504.558,29.5023,187.686,307.008,-54.8063,230.682,271.707,149.486,196.33,223.448
1075,0,84.453,457.498,1147.12,91.7144,183.937,1147.41,-118.237,358.317,1217.73,-110.293,254.945,1209.27,7.35303,509.458,865.349,-2.82326,476.344,667.802,-62.6817,463.705,467.414,-151.915,409.121,263.224,-225.053,362.912,233.18,-12.5425,394.398,190.185,130.998,120.547,878.34,191.158,152.837,699.236,125.074,146.78,502.502,49.8392,187.972,300.177,-32.4875,230.759,260.419,174.58,196.806,223.353
1076,0,84.0115,457.09,1148.14,92.3916,183.727,1149.76,-117.969,357.403,1219.51,-109.801,254.038,1211.39,3.52934,508.319,866.449,-8.50012,475.403,669.203,-69.6937,463.168,469.27,-160.368,408.902,265.522,-233.813,363.005,236.633,-22.2308,394.016,190.053,131.414,119.872,881.028,189.436,153.27,700.792,133.118,146.998,500.549,69.9059,188.275,294.075,-10.2422,230.792,250.266,198.882,197.52,223.555
1077,0,83.7247,456.621,1149.07,93.2625,183.483,1151.9,-117.559,356.351,1221.07,-109.14,252.996,1213.27,-0.0641395,507.097,867.484,-13.9192,474.404,670.523,-76.5722,462.58,471.083,-168.845,408.637,267.91,-242.537,363.045,240.136,-31.9999,393.614,189.933,131.481,119.085,883.21,187.274,153.636,701.838,140.621,147.22,498.734,89.4155,188.613,288.757,11.5607,230.807,241.346,222.135,198.511,223.971
1078,0,83.598,456.087,1149.89,94.3266,183.199,1153.78,-117.004,355.167,1222.38,-108.309,251.819,1214.86,-3.34454,505.803,868.428,-19.0163,473.359,671.724,-83.29,461.951,472.827,-177.3,408.36,270.373,-251.228,363.052,243.685,-41.8487,393.202,189.829,131.254,118.202,884.838,184.829,153.953,702.401,147.54,147.473,497.077,108.059,189.009,284.234,32.5249,230.834,233.699,244.057,199.813,224.491
1079,0,83.6341,455.487,1150.57,95.5797,182.872,1155.39,-116.308,353.855,1223.42,-107.312,250.512,1216.16,-6.23461,504.452,869.253,-23.7198,472.286,672.771,-89.8126,461.297,474.482,-185.703,408.08,272.882,-259.894,363.048,247.283,-51.7742,392.793,189.743,130.809,117.249,885.884,182.261,154.244,702.52,153.833,147.785,495.576,125.52,189.487,280.473,52.2416,230.907,227.313,264.363,201.439,224.986
1080,0,83.8326,454.815,1151.1,97.0133,182.497,1156.69,-115.477,352.422,1224.17,-106.156,249.078,1217.13,-8.66548,503.063,869.925,-27.9527,471.212,673.627,-96.0975,460.637,476.026,-194.057,407.779,275.423,-268.541,363.062,250.945,-61.7717,392.4,189.672,130.238,116.266,886.339,179.734,154.537,702.242,159.461,148.18,494.21,141.484,190.071,277.401,70.3085,231.064,222.123,282.767,203.386,225.317
1081,0,84.1897,454.07,1151.45,98.615,182.069,1157.65,-114.518,350.877,1224.62,-104.851,247.525,1217.76,-10.5785,501.658,870.41,-31.6346,470.168,674.255,-102.094,459.996,477.44,-202.387,407.444,278.016,-277.166,363.116,254.692,-71.8359,392.035,189.61,129.646,115.309,886.216,177.398,154.862,701.62,164.387,148.678,492.944,155.657,190.779,274.915,86.3489,231.334,218.021,299.003,205.623,225.353
1082,0,84.6991,453.249,1151.61,100.368,181.581,1158.28,-113.444,349.233,1224.75,-103.412,245.861,1218.05,-11.9264,500.262,870.672,-34.6838,469.192,674.623,-107.742,459.401,478.71,-210.688,407.1,280.695,-285.757,363.231,258.558,-81.9612,391.707,189.548,129.143,114.441,885.548,175.387,155.249,700.705,168.578,149.291,491.73,167.782,191.626,272.891,100.033,231.743,214.865,312.838,208.096,224.983
1083,0,85.3511,452.35,1151.57,102.253,181.03,1158.54,-112.269,347.502,1224.55,-101.855,244.097,1218,-12.6732,498.901,870.678,-37.0203,468.326,674.702,-112.974,458.883,479.824,-218.889,406.818,283.479,-294.278,363.418,262.583,-92.1425,391.42,189.474,128.839,113.734,884.39,173.806,155.722,699.55,172.007,150.026,490.514,177.65,192.616,271.196,111.096,232.302,212.49,324.086,210.727,224.13
1084,0,86.1335,451.371,1151.32,104.246,180.408,1158.46,-111.01,345.698,1224.02,-100.202,242.247,1217.62,-12.7936,497.604,870.397,-38.5691,467.616,674.469,-117.716,458.471,480.775,-226.839,406.688,286.339,-302.671,363.674,266.816,-102.374,391.173,189.373,128.837,113.254,882.818,172.726,156.296,698.202,174.65,150.877,489.241,185.115,193.745,269.7,119.358,233.013,210.724,332.623,213.42,222.76
1085,0,87.0317,450.314,1150.83,106.32,179.711,1158.02,-109.685,343.839,1223.17,-98.4762,240.326,1216.92,-12.2721,496.401,869.808,-39.2635,467.105,673.906,-121.889,458.196,481.564,-234.365,406.762,289.207,-310.848,363.986,271.313,-112.65,390.958,189.231,129.223,113.059,880.921,172.181,156.974,696.701,176.496,151.831,487.863,190.104,194.997,268.286,124.73,233.858,209.403,338.396,216.069,220.888
1086,0,88.0287,449.179,1150.12,108.446,178.934,1157.23,-108.315,341.941,1222.01,-96.703,238.352,1215.91,-11.1012,495.321,868.896,-39.0478,466.838,673.006,-125.412,458.087,482.196,-241.349,407.026,292.025,-318.689,364.331,276.13,-122.959,390.76,189.036,130.061,113.182,878.797,172.164,157.744,695.082,177.544,152.863,486.34,192.622,196.345,266.862,127.23,234.81,208.374,341.431,218.566,218.575
1087,0,89.1062,447.969,1149.17,110.591,178.073,1156.13,-106.92,340.023,1220.56,-94.9103,236.344,1214.63,-9.2803,494.395,867.661,-37.8806,466.851,671.769,-128.204,458.168,482.683,-247.802,407.425,294.808,-326.043,364.673,281.325,-133.288,390.56,188.783,131.378,113.63,876.546,172.632,158.579,693.368,177.806,153.941,484.646,192.754,197.752,265.363,126.974,235.829,207.516,341.835,220.815,215.923
1088,0,90.2442,446.689,1148,112.724,177.126,1154.73,-105.524,338.106,1218.83,-93.1269,234.324,1213.1,-6.81498,493.652,866.113,-35.7369,467.176,670.209,-130.186,458.46,483.046,-253.837,407.9,297.675,-332.736,364.977,286.953,-143.612,390.333,188.476,133.162,114.368,874.262,173.504,159.434,691.577,177.308,155.023,482.774,190.658,199.175,263.755,124.175,236.866,206.736,339.791,222.738,213.062
1089,0,91.4225,445.346,1146.6,114.808,176.09,1153.05,-104.147,336.208,1216.86,-91.3823,232.314,1211.36,-3.71694,493.119,864.278,-32.6101,467.834,668.349,-131.29,458.979,483.31,-259.545,408.402,300.792,-338.579,365.207,293.059,-153.896,390.052,188.135,135.357,115.326,872.025,174.674,160.254,689.719,176.094,156.064,480.73,186.558,200.564,262.037,119.124,237.871,205.976,335.551,224.282,210.136
1090,0,92.6204,443.945,1145,116.812,174.965,1151.15,-102.812,334.351,1214.67,-89.7057,230.336,1209.46,-0.00475813,492.819,862.198,-28.5126,468.834,666.222,-131.455,459.734,483.506,-264.813,408.875,304.273,-343.38,365.334,299.676,-164.089,389.695,187.792,137.857,116.398,869.892,176.015,160.971,687.798,174.217,157.014,478.538,180.728,201.871,260.232,112.174,238.797,205.206,329.421,225.42,207.286
1091,0,93.8178,442.496,1143.21,118.701,173.752,1149.06,-101.538,332.555,1212.3,-88.1258,228.414,1207.42,4.29451,492.768,859.925,-23.4761,470.171,663.875,-130.635,460.727,483.672,-269.265,409.249,308.113,-346.962,365.344,306.821,-174.122,389.241,187.497,140.514,117.448,867.897,177.388,161.514,685.817,171.742,157.824,476.232,173.477,203.048,258.381,103.711,239.599,204.425,321.739,226.154,204.636
1092,0,94.9953,441.008,1141.26,120.444,172.453,1146.81,-100.344,330.838,1209.8,-86.6694,226.57,1205.29,9.14328,492.973,857.525,-17.5503,471.827,661.361,-128.802,461.952,483.845,-272.432,409.47,312.249,-349.178,365.236,314.49,-183.904,388.684,187.316,143.142,118.328,866.044,178.654,161.811,683.777,168.738,158.449,473.856,165.125,204.054,256.538,94.131,240.246,203.649,312.86,226.512,202.282
1093,0,96.1349,439.491,1139.17,122.01,171.071,1144.47,-99.2469,329.218,1207.21,-85.3611,224.827,1203.13,14.4913,493.43,855.071,-10.8013,473.769,658.743,-125.945,463.396,484.065,-273.98,409.54,316.638,-349.925,365.024,322.655,-193.321,388.029,187.329,145.533,118.89,864.313,179.676,161.803,681.68,165.277,158.85,471.457,155.987,204.857,254.758,83.812,240.716,202.901,303.13,226.538,200.286
1094,0,97.2205,437.957,1136.97,123.375,169.613,1142.07,-98.2607,327.713,1204.56,-84.223,223.203,1200.96,20.2737,494.125,852.64,-3.3087,475.951,656.092,-122.075,465.037,484.373,-273.805,409.532,321.254,-349.158,364.736,331.264,-202.236,387.303,187.621,147.47,119.006,862.667,180.334,161.439,679.531,161.423,158.999,469.081,146.353,205.434,253.094,73.094,241.003,202.211,292.87,226.29,198.673
1095,0,98.2376,436.417,1134.71,124.514,168.084,1139.66,-97.3974,326.337,1201.92,-83.2734,221.718,1198.83,26.4102,495.028,850.305,4.83739,478.315,653.479,-117.22,466.844,484.804,-271.995,409.572,326.055,-346.894,364.407,340.237,-210.488,386.552,188.278,148.751,118.579,861.054,180.522,160.691,677.341,157.231,158.878,466.772,136.477,205.778,251.585,62.2618,241.112,201.6,282.359,225.829,197.433
