Trajectories
100
,,Subj:LASI,,,Subj:RASI,,,Subj:LPSI,,,Subj:RPSI,,,Subj:LTHI,,,Subj:LKNE,,,Subj:LTIB,,,Subj:LANK,,,Subj:LHEE,,,Subj:LTOE,,,Subj:RTHI,,,Subj:RKNE,,,Subj:RTIB,,,Subj:RANK,,,Subj:RHEE,,,Subj:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
33,0,-136.586,442.358,1132.97,-133.69,168.422,1150.38,-341.471,351.777,1207.14,-338.064,247.71,1203.44,-240.285,488.042,853.392,-279.631,457.259,659.614,-315.967,446.89,455.307,-361.907,382.039,237.062,-427.288,333.638,194.594,-209.859,380.404,185.061,-96.1388,98.0779,880.058,-47.5576,131.78,693.574,-60.2055,121.25,486.587,-56.8028,157.344,238.338,-125.48,208.58,209.117,82.515,170.025,221.764
34,0,-137.72,442.174,1132.18,-133.308,168.239,1150.31,-342.071,350.612,1206.84,-338.245,246.617,1203.25,-243.079,487.307,853.22,-283.688,456.667,659.532,-321.198,446.437,455.586,-368.234,381.76,237.53,-433.775,333.431,195.383,-216.531,380.307,184.822,-96.2015,98.0489,879.532,-50.2681,132.2,692.239,-58.4423,121.4,485.07,-47.1657,157.782,236.608,-115.291,208.851,206.338,92.6675,170.98,222.339
35,0,-138.812,441.942,1131.45,-132.807,168.009,1150.17,-342.602,349.291,1206.5,-338.298,245.385,1203.01,-245.733,486.558,853.09,-287.547,456.033,659.471,-326.292,445.948,455.9,-374.503,381.472,238.061,-440.237,333.207,196.272,-223.223,380.206,184.584,-96.3283,98.1173,878.839,-52.9284,132.602,690.898,-57.2543,121.578,483.644,-39.1041,158.303,235.207,-106.736,209.226,204.126,101.131,171.972,222.746
36,0,-139.853,441.661,1130.78,-132.191,167.731,1149.99,-343.058,347.827,1206.14,-338.221,244.019,1202.72,-248.228,485.794,853,-291.183,455.36,659.431,-331.228,445.421,456.246,-380.72,381.177,238.664,-446.678,332.966,197.265,-229.936,380.1,184.354,-96.5266,98.2921,877.998,-55.5203,132.997,689.578,-56.6456,121.799,482.29,-32.7038,158.895,234.052,-99.9313,209.681,202.385,107.829,172.99,222.912
37,0,-140.833,441.328,1130.18,-131.462,167.407,1149.77,-343.431,346.233,1205.76,-338.013,242.531,1202.4,-250.548,485.016,852.945,-294.566,454.648,659.409,-335.986,444.859,456.621,-386.894,380.877,239.35,-453.108,332.708,198.364,-236.671,379.989,184.134,-96.801,98.5748,877.033,-58.0347,133.395,688.301,-56.6143,122.075,480.987,-28.0101,159.544,233.064,-94.9427,210.187,201.017,112.728,174.024,222.776
38,0,-141.741,440.938,1129.68,-130.626,167.034,1149.52,-343.714,344.527,1205.37,-337.676,240.933,1202.05,-252.673,484.222,852.92,-297.659,453.904,659.397,-340.539,444.264,457.022,-393.036,380.577,240.127,-459.539,332.437,199.575,-243.427,379.872,183.928,-97.1528,98.9586,875.966,-60.471,133.802,687.08,-57.1509,122.416,479.716,-25.0247,160.236,232.169,-91.7872,210.717,199.928,115.835,175.064,222.3
39,0,-142.567,440.488,1129.28,-129.688,166.613,1149.25,-343.898,342.731,1204.98,-337.213,239.24,1201.7,-254.582,483.415,852.915,-300.419,453.135,659.39,-344.857,443.643,457.443,-399.157,380.28,241.008,-465.984,332.159,200.903,-250.202,379.752,183.738,-97.5798,99.4288,874.823,-62.836,134.218,685.924,-58.2387,122.828,478.463,-23.7052,160.955,231.31,-90.4277,211.245,199.037,117.208,176.098,221.465
40,0,-143.301,439.973,1128.98,-128.655,166.142,1148.97,-343.98,340.863,1204.61,-336.63,237.466,1201.34,-256.253,482.594,852.92,-302.796,452.352,659.374,-348.905,443.005,457.879,-405.268,379.995,242.003,-472.456,331.882,202.359,-256.992,379.629,183.565,-98.0767,99.9628,873.631,-65.142,134.639,684.836,-59.8519,123.309,477.217,-23.9668,161.686,230.44,-90.7747,211.751,198.275,116.947,177.113,220.276
41,0,-143.933,439.387,1128.8,-127.536,165.619,1148.69,-343.954,338.947,1204.25,-335.932,235.629,1200.99,-257.659,481.763,852.925,-304.731,451.57,659.339,-352.641,442.362,458.325,-411.373,379.73,243.125,-478.965,331.621,203.963,-263.792,379.505,183.405,-98.6356,100.531,872.415,-67.4051,135.058,683.815,-61.9567,123.854,475.973,-25.6861,162.415,229.533,-92.6916,212.222,197.591,115.195,178.098,218.759
42,0,-144.456,438.726,1128.73,-126.34,165.043,1148.42,-343.82,337.001,1203.93,-335.13,233.743,1200.66,-258.774,480.927,852.917,-306.161,450.807,659.272,-356.022,441.729,458.78,-417.47,379.497,244.388,-485.517,331.392,205.741,-270.595,379.382,183.256,-99.2465,101.1,871.201,-69.643,135.459,682.856,-64.5111,124.449,474.729,-28.7074,163.127,228.576,-96.002,212.646,196.952,112.13,179.038,216.959
