Devices
1000
,,Myon - Voltage,,,,,,,,,,,,,
Frame,Sub Frame,GC-M,TA,SOL,VM,VL,RF,BF,ST,GLUT-M,Gracilis,EO,GC-L,Semimembranosus
,,V,V,V,V,V,V,V,V,V,V,V,V,V
10,2,0.0384521,0.0323486,0.00152588,0.0274658,-0.0231934,0.0372314,0.00976562,0.00793457,0.0198364,0.0363159,-0.0146484,0.0817871,-0.00366211
10,3,0.0253296,0.0088501,-0.00701904,0.0119019,0.0247192,0.0286865,0.0259399,0.0137329,0.0335693,0.0369263,-0.0268555,0.00640869,0.00915527
10,4,0.0253296,0.0747681,0.0131226,0.0186157,0.0128174,-0.00854492,0.039978,-0.0170898,0.0302124,0.0299072,-0.0192261,0.0234985,0.0177002
11,0,0.0146484,0.015564,0.0131226,0.0302124,0.0204468,0.0238037,0.0253296,0.0204468,0.0482178,0.032959,-0.0222778,0.0112915,0.0262451
11,1,-0.0137329,0.0479126,0.0228882,0.0161743,0.0125122,0.0186157,0.0323486,0.0244141,0.0186157,0.0198364,-0.0308228,0.0280762,0.0146484
11,2,-0.0289917,0.0192261,0.0421143,0.0143433,0.0253296,0.0170898,0.0292969,0.0418091,0.000915527,0.045166,-0.0231934,0.0238037,0.020752
11,3,-0.0100708,0.00762939,0.0317383,0.0335693,0.0170898,0.0299072,0.0354004,0.078125,0.0161743,0.043335,-0.0366211,0.0161743,0.0164795
11,4,-0.0689697,0.0115967,0.0195312,0.00823975,0.0125122,0.0198364,0.0393677,0.0759888,-0.00946045,0.0286865,-0.0210571,0.027771,0.0131226
12,0,-0.0540161,0.0320435,0.0109863,0.0180054,0.0125122,0.0112915,0.043335,0.0601196,0.0183105,0.0274658,-0.0396729,0.00976562,0.0247192
12,1,0.0509644,0.0445557,-0.0216675,0.0765991,0.0283813,0.0161743,0.0906372,0.0192261,0.0149536,0.0930786,-0.0393677,0.000610352,0.0811768
12,2,0.0616455,0.0216675,-0.017395,0.020752,0.0274658,0.0158691,0.0436401,0.0308228,0.0222778,-0.00640869,-0.0338745,-0.00244141,-0.0259399
12,3,0.0479126,0.0112915,0.00457764,0.0115967,0.0183105,0.0201416,0.0366211,0.0177002,0.00915527,0.0119019,-0.0231934,0.00640869,0.0402832
12,4,0.0439453,0.0305176,0.00152588,0.0149536,0.0222778,0.0231934,0.0415039,0.0012207,0.0308228,0.0366211,-0.0360107,0.0234985,-0.0552368
13,0,0.0674438,0.0146484,0.0183105,0.0164795,-0.0012207,0.0253296,0.0357056,0.0012207,0.0271606,0.0390625,-0.0219727,0.0265503,0.0152588
13,1,0.0170898,0.000305176,0.0238037,0.00671387,0.0268555,0.0299072,0.017395,0.00244141,0.0189209,0.0195312,-0.0158691,0.0183105,0.0128174
13,2,0.0283813,0.0186157,0.0119019,0.00823975,0.0210571,0.0271606,0.0195312,-0.0250244,0.0323486,0.0247192,-0.0576782,0.00671387,0.00946045
13,3,-0.0140381,0.00946045,-0.00579834,0.020752,0.00915527,0.0131226,0.0244141,0.000305176,0.0460815,0.00854492,-0.0271606,0.0744629,0.00854492
13,4,0.0424194,0.0137329,0.00946045,0.0192261,0.0170898,0.0296021,0.0332642,0.0149536,0.0250244,0.0308228,-0.0228882,0.038147,0.0128174
14,0,0.0674438,0.0222778,0.0131226,-0.0131226,0.0234985,0.0134277,0.0592041,0.020752,0.017395,0.0354004,-0.0128174,0.010376,-0.0476074
14,1,0.0784302,0.0241089,0.0775146,0.0170898,0.020752,-0.0216675,0.0469971,0.0335693,0.0296021,0.0494385,-0.0323486,-0.00579834,0.0299072
14,2,0.0802612,0.0366211,0.027771,0.0390625,0.0238037,0.022583,0.00335693,0.0012207,0.0366211,0.0283813,-0.0244141,0.0146484,0.0198364
14,3,0.11261,0.0662231,0.027771,0.0170898,0.00793457,0.00854492,0.0253296,0.0448608,0.0445557,0.0241089,-0.0286865,0.00183105,0.00732422
14,4,0.0735474,0.0204468,0.0253296,0.0268555,0.0259399,0.00244141,0.0708008,0.0372314,0.0408936,0.0372314,-0.0668335,0.00244141,0.0112915
15,0,0.0793457,0.00579834,0.00274658,0.0100708,-0.0134277,0.0265503,0.0231934,-0.0268555,0.0350952,0.0363159,-0.032959,0.00976562,0.0170898
15,1,0.0662231,0.00762939,0.022583,-0.00152588,0.0189209,0.0198364,0.0100708,-0.0088501,0.0338745,0.0476074,-0.0442505,0.015564,0.0216675
15,2,0.0476074,-0.0247192,0.0186157,0.00946045,-0.0183105,0.0292969,0.0164795,0.0421143,0.0234985,0.0378418,-0.032959,0.0250244,0.020752
15,3,0.0549316,0.0482178,0.0140381,0.00762939,0.0360107,0.0274658,0.0149536,0.0622559,0.0271606,0.0253296,-0.0360107,0.00549316,0.0234985
15,4,0.0549316,0.0204468,0.00427246,-0.0183105,0.027771,0.0421143,-0.0442505,0.0317383,0.0143433,-0.0247192,-0.0292969,0.0210571,0.0146484
16,0,0.0222778,0.0140381,0.00732422,0.0241089,0.022583,0.00518799,0.0238037,0.0332642,-0.0372314,0.0106812,-0.032959,0.0491333,0.00732422
16,1,-0.0408936,0.0228882,0.00701904,0.0161743,0.0170898,0.0192261,0.0405884,0.0210571,0.0170898,0.0265503,-0.0344849,0.0344849,0.0210571
16,2,0.0424194,0.0198364,0.0314331,0.00305176,0.020752,0.0164795,0.0531006,0.0198364,0.0268555,0.0119019,-0.0250244,0.0415039,0.0259399
16,3,0.0289917,0.0256348,0.0534058,0.0283813,0.020752,0.0326538,0.0311279,0.0506592,0.0332642,0.0201416,-0.0308228,0.0183105,0.0305176
16,4,0.0439453,0.00244141,-0.0213623,-0.00427246,0.0128174,0.0164795,0.0299072,0.0537109,0.0323486,0.0411987,-0.0393677,0.0195312,-0.0314331
17,0,0.0418091,0.0152588,0.0146484,0.00946045,0.0201416,0.0112915,0.0305176,0.0375366,0.0161743,0.0241089,-0.0292969,0.0170898,0.00549316
17,1,-0.0238037,0.0131226,0.0204468,0,0.0183105,0.0183105,0.0650024,0.0482178,0.0326538,0.0604248,-0.00396729,0.0314331,0.0665283
17,2,0.0280762,0.0128174,-0.0390625,0.0152588,0.0198364,0.0463867,0.0244141,0.065918,0.0598145,0.0265503,-0.0439453,0.0372314,0.0183105
17,3,0.00183105,0.0210571,0,0.0115967,0.0195312,0.0305176,0.017395,0.0665283,0.0259399,-0.00152588,-0.0341797,0.038147,0.0253296
17,4,0.0259399,-0.0012207,0.017395,0.00579834,0.0274658,0.0262451,0.0161743,0.0344849,0.0317383,0.0161743,-0.0354004,0.0338745,0.0115967
18,0,0.0180054,0.0228882,0.0234985,0.0137329,0.0219727,0.017395,-0.00823975,0.0259399,0.0143433,0.0311279,-0.0241089,0.0280762,0.0167847
18,1,0.0115967,0.0183105,-0.0317383,0.0112915,0.0216675,0.0564575,0.00762939,0.00396729,0.0296021,0.0250244,-0.0125122,0.0302124,0.0164795
18,2,0.0234985,0.0234985,0.0271606,0.0100708,0.0253296,0.0845337,-0.000610352,0.00671387,-0.0140381,0.0198364,-0.0299072,0.0326538,0.015564
18,3,-0.00305176,0.0149536,0.0164795,0.0427246,0.0216675,0.0183105,0.0106812,0.0231934,0.0372314,0.0653076,-0.0338745,0.0183105,0.0137329
18,4,-0.00213623,0.0167847,0.00457764,0.0131226,0.0152588,0.0210571,0.000610352,0.0488281,0.050354,0.0247192,-0.043335,0.0286865,-0.012207
19,0,-0.0088501,0.0262451,0.00976562,-0.00274658,0.0448608,0.0268555,-0.0134277,0.0088501,0.0265503,0.0259399,-0.0311279,0.0341797,0.0204468
19,1,0.0180054,0.0262451,0.0231934,-0.0012207,0.010376,0.0201416,-0.017395,-0.0265503,0.0299072,0.0170898,-0.0695801,0.012207,0.0164795
19,2,0.0164795,0.0338745,0.0140381,0.0146484,0.027771,0.0241089,0.0158691,0.012207,0.0289917,0.0109863,0.00335693,0.0146484,0.0112915
19,3,0.017395,0.00854492,0.0158691,-0.00213623,0.00152588,0.022583,0.00701904,0.0271606,0.0244141,0.0119019,-0.0213623,0.0344849,0.0216675
19,4,0.0372314,0.0424194,0.017395,0.0152588,0.0250244,0.0149536,0.0115967,0.0213623,0.0222778,0.0140381,-0.0256348,0.0448608,0.0100708
20,0,0.00396729,0.0302124,0.00610352,0.0250244,0.0112915,0.0250244,0.0143433,-0.0164795,0.0524902,0.0244141,-0.0320435,0.0601196,0.0299072
20,1,-0.0396729,0.0256348,0.0158691,0.017395,0.0292969,0.0158691,0.0204468,0.0125122,0.0909424,0.0286865,-0.020752,0.045166,0.0170898
20,2,-0.0354004,0.0183105,0.0244141,0.0842285,0.0192261,0.015564,0.0701904,0.0204468,0.0274658,0.0793457,-0.0299072,0.0338745,0.0231934
20,3,-0.0302124,0.0137329,0.0326538,0.015564,0.00762939,0.012207,0.0234985,0.00274658,0.00610352,0.045166,-0.027771,0.0183105,0.010376
20,4,-0.0314331,0.00823975,0.0152588,0.00244141,0.0134277,0.0656128,0.0286865,0.0424194,0.0842285,0.020752,-0.0415039,0.0723267,0.0219727
21,0,-0.0552368,0.0198364,0.020752,0.0158691,0.0186157,0.0137329,0.027771,0.0305176,0.015564,0.0231934,-0.0222778,0.00518799,0.0473022
21,1,-0.0198364,0.010376,-0.0222778,0.0183105,0.0161743,0.0454712,0.0308228,0.0393677,0.0152588,0.0405884,-0.0344849,0.0222778,0.0219727
21,2,0.0552368,0.0231934,0.0335693,0.0100708,0.0204468,0.00946045,0.0204468,0.0204468,0.0308228,0.0476074,-0.038147,0.00335693,0.027771
21,3,0.0448608,0.0372314,0.0161743,0.0137329,0.0302124,0.0244141,0.0332642,0.0375366,0.0238037,0.0152588,-0.0363159,0.0256348,0.0256348
21,4,0.148926,0.0628662,0.0323486,0.0250244,0.0177002,0.0396729,0.0292969,0.0253296,0.0198364,0.0369263,-0.0305176,-0.00152588,0.0128174
22,0,0.133362,0.0268555,0.0299072,0.0100708,-0.00946045,-0.0012207,0.0143433,-0.0219727,0.032959,0.0323486,-0.017395,0.0167847,0.017395
22,1,0.0997925,0.0296021,0.0265503,0.00762939,0.0183105,0.00579834,-0.017395,0.0112915,0.0222778,0.0488281,-0.0537109,0.0457764,0.022583
22,2,0.0772095,0.0134277,0.0231934,0.0109863,0.0299072,0.0259399,0.0299072,0.0143433,0.00671387,0.0408936,-0.032959,0.0613403,0.00946045
22,3,0.0933838,0.0183105,0.0292969,0.00976562,0.015564,0.0143433,0.0167847,0.0378418,-0.00213623,0.0247192,-0.0262451,0.0598145,0.0125122
22,4,0.0619507,0.0262451,0.0247192,0.03479,0.00793457,0.0143433,0.0265503,0.0344849,0.0363159,0.0289917,-0.0320435,0.0302124,0.0335693
23,0,0.108337,0.0253296,0.0112915,0.0109863,0.0189209,0.0198364,0.0216675,0.0354004,0.022583,0.0292969,-0.0650024,0.0338745,0.0234985
23,1,0.0576782,0.032959,-0.0192261,0.0411987,0.0115967,0.0793457,0.0317383,0.0491333,-0.0354004,0.0390625,-0.0357056,0.00518799,0.0262451
23,2,0.0219727,0.0231934,0.0296021,0.0189209,0.0167847,-0.00274658,0.0286865,0.027771,0.0262451,0.0274658,-0.0357056,0.0338745,0.00946045
23,3,0.03479,0.00610352,0.0189209,0.022583,-0.00183105,0.0198364,0.0146484,0.0463867,0.00579834,0.0341797,-0.0161743,0.00366211,0.0119019
23,4,0.0216675,0.03479,0.0231934,0.0552368,0.00732422,0.0305176,0.0436401,0.0317383,0.0238037,0.00976562,-0.0283813,0.0375366,0.0158691
24,0,-0.000915527,0.0491333,0.0482178,0.0259399,0.0088501,0.039978,0.0259399,0.0192261,0.00671387,0.0167847,-0.0326538,0.0363159,0.0305176
24,1,-0.015564,0.0463867,0.0741577,0.0088501,0.0201416,0.0442505,0.0268555,0.038147,0.0244141,0.0405884,-0.0323486,0.0292969,0.0222778
24,2,-0.0463867,0.0476074,0.0354004,0.0427246,0.0143433,0.00274658,0.0112915,0.038147,0.015564,0.0186157,-0.0375366,0.0656128,0.022583
24,3,-0.0213623,0.0283813,0.000305176,0.0143433,0.020752,0.0183105,0.0210571,0.0341797,0.0271606,0.0201416,-0.0387573,0.0344849,0.0411987
24,4,0.0234985,0.0213623,0.0302124,0.0341797,0.0445557,0,0.0256348,0.0231934,0.0296021,0.0137329,-0.0231934,0.0170898,0.0241089
25,0,0.0717163,0.0201416,0.0222778,-0.0137329,0.0161743,0.0125122,0.0119019,0.0521851,0.0256348,0.0292969,-0.039978,0.0274658,0.0183105
25,1,0.0854492,0.0228882,0.0161743,0.0177002,0.0125122,-0.0213623,0.0286865,0.0527954,0.0143433,0.0180054,-0.0314331,0.0219727,0.0482178
25,2,0.045166,0.0292969,0.0149536,0.0149536,-0.00549316,0.0164795,0.0128174,0.0756836,-0.0408936,0.0256348,-0.039978,0.00854492,0.0439453
25,3,0.0320435,0.0357056,0.0222778,0.0244141,0.0244141,-0.0323486,-0.0170898,0.0579834,-0.0143433,0.0482178,-0.0460815,0.0241089,0.0396729
25,4,0.0219727,-0.0366211,0.0341797,0.0146484,0.0540161,-0.0112915,-0.00610352,0.0457764,0.0137329,0.0341797,-0.0360107,0.0259399,0.0430298
26,0,0.012207,0.020752,0.0363159,0.0512695,0.0192261,0.0177002,0.0201416,0.0622559,0.0216675,0.032959,-0.0268555,0.0317383,0.0354004
26,1,-0.0204468,0.0186157,0.0344849,0.0466919,0.00915527,0.0247192,-0.00518799,-0.032959,0.00427246,0.0241089,-0.0418091,0.0375366,0.0302124
26,2,-0.00183105,0.0259399,0.0210571,0.0241089,0.0177002,0.0152588,-0.0216675,0.0128174,0.015564,0.0457764,-0.0430298,0.0369263,0.0445557
26,3,0.0198364,0.0985718,0.0430298,0.0177002,-0.0292969,0.00518799,0.0198364,0.0384521,0.00427246,0.0314331,-0.0372314,0.0534058,0.0247192
26,4,0.020752,0.00396729,0.0180054,0.0125122,0.0158691,0.0106812,0.00305176,0.00854492,0.0149536,0.00549316,-0.032959,0.0634766,0.032959
27,0,0.0457764,0.0604248,0.0296021,0.000305176,0.0219727,0.00854492,0.00854492,0.0296021,0.0222778,0.0326538,-0.038147,0.0628662,0.039978
27,1,0.0875854,0.0442505,0.0250244,0.0219727,0.00366211,0.00610352,0.00457764,0.0213623,0.0170898,0.00762939,-0.0305176,0.0317383,0.0646973
27,2,0.062561,0.0326538,0.0201416,0.022583,0.00915527,0.0186157,0.015564,0.0195312,0.0125122,0.0317383,-0.0271606,0.0354004,0.0228882
27,3,0.0350952,0.0408936,0.0289917,0.0210571,0.00427246,0.017395,-0.0387573,0.0100708,0.0164795,0.0448608,-0.0253296,0.0552368,0.0189209
27,4,0.0372314,0.0253296,0.038147,0.0415039,0.0271606,0.0167847,0.00396729,0.0384521,0.0189209,0.0271606,-0.0283813,0.0497437,0.0326538
28,0,0.00793457,0.0360107,0.0317383,0.00274658,0.0299072,0.0231934,-0.00488281,-0.00427246,0.0180054,0.0360107,-0.0268555,0.0320435,0.0415039
28,1,0.0119019,0.0216675,0.0219727,0.0265503,0.0186157,0.0576782,0.0143433,0.00274658,0.0897217,0.0326538,-0.0271606,0.0170898,0.0244141
28,2,0.0244141,0.038147,0.0195312,0.0250244,0.0128174,0.0238037,0.0125122,-0.0289917,0.0146484,0.0317383,-0.0405884,-0.0296021,0.0292969
28,3,0.0537109,0.0320435,0.0369263,0.0259399,0.0204468,0.0222778,0.0161743,-0.0109863,0.0164795,0.0296021,-0.0289917,0.0161743,0.0128174
28,4,0.0790405,0.032959,-0.0228882,0.0259399,0.0183105,0.00732422,0.0253296,0.00976562,0.0231934,0.0195312,-0.0286865,0.0390625,0.0262451
29,0,0.0686646,0.0317383,0.00640869,0.0567627,0.0262451,0.0088501,-0.0354004,-0.0466919,0.00518799,0.0283813,-0.062561,0.0323486,0.0784302
29,1,0.0683594,0.0418091,0.00976562,0.0332642,0.072937,0.0250244,0.0112915,-0.00274658,0.0247192,0.0262451,-0.022583,0.0387573,0.0439453
29,2,0.0466919,0.057373,0.0195312,0.0265503,-0.00427246,-0.0119019,0.0128174,0.00366211,0.00640869,0.0189209,-0.0265503,0.00793457,0.0357056
29,3,0.0317383,0.0332642,0.020752,0.0213623,0.012207,0.0195312,0.0189209,-0.00366211,0.0265503,0.0311279,-0.0274658,0.0488281,0.0323486
29,4,0.0418091,0.0396729,0.00701904,0.0357056,0.0558472,0.022583,0.0149536,0.0308228,0.0268555,0.0204468,-0.0323486,0.0500488,0.0250244
30,0,0.0311279,0.0268555,0.0201416,0.0271606,0.0210571,0.0354004,0.0271606,0.0305176,0.010376,0.0256348,-0.0323486,0.010376,0.0390625
30,1,0.0146484,0.0280762,0.0216675,0.0350952,0.0219727,0.0140381,0.0308228,0.00976562,0.00854492,0.0378418,-0.0201416,0.0280762,0.0311279
30,2,-0.027771,0.0292969,0.032959,0.0143433,0.0210571,0.0161743,0.0115967,-0.0112915,0.0247192,0.0274658,-0.0341797,0.0152588,0.0540161
30,3,0.015564,0.050354,-0.000610352,0.022583,0.0350952,-0.0119019,0.0296021,0.0183105,0.0738525,0.0323486,-0.0317383,-0.0570679,0.0341797
30,4,0.0140381,0.0222778,0.038147,0.032959,0.0323486,0.0137329,0.0289917,0.0222778,0.0164795,0.0268555,-0.0128174,0.0274658,0.0363159
31,0,0.010376,0.0341797,0.0558472,0.0323486,0.0564575,0.00854492,0.0213623,0.0234985,0.0177002,0.0210571,-0.0262451,0.0164795,0.0750732
31,1,0.0219727,0.0384521,0.0549316,0.0280762,0.0234985,-0.00976562,0.0204468,0.0192261,0.0186157,0.043335,-0.0393677,0.00854492,0.0494385
31,2,0.0177002,0.0289917,-0.00579834,0.0271606,0.0283813,0.0308228,0.0296021,0.0378418,0.022583,0.0247192,-0.0390625,0.0213623,0.0311279
31,3,0.0234985,0.0271606,0.039978,0.0387573,0.0302124,0.0280762,0.0256348,0.0210571,0.0247192,0.0112915,-0.0247192,0.0234985,0.0350952
31,4,0.0177002,0.0378418,0.0238037,0.0180054,0.0152588,0.0195312,0.0170898,-0.00335693,0.0265503,-0.00762939,-0.0183105,0.0210571,0.0692749
32,0,-0.0201416,0.0411987,0.0250244,-0.010376,0.0363159,0.0195312,0.0164795,0.0631714,0.0143433,0.0244141,-0.0396729,0.0341797,0.0415039
32,1,0.03479,0.0247192,-0.0479126,0.0360107,0.0241089,0.0518799,0.0143433,0.0421143,0.0537109,-0.000610352,-0.0296021,0.0305176,0.0592041
32,2,0.0393677,0.0769043,0.0384521,0.0305176,0.0305176,0.0189209,0.0125122,0.0305176,0.00274658,0.0137329,-0.0228882,0.0509644,0.039978
32,3,0.015564,0.045166,0.0341797,0.0561523,0.027771,0.0265503,0.020752,0.0152588,0.0234985,0.0128174,-0.0302124,0.0549316,0.0430298
32,4,0.0204468,0.0430298,0.0302124,0.0311279,-0.0119019,0.0189209,0.0195312,0.055542,0.0134277,0.0180054,-0.0283813,0.050354,0.0564575
33,0,0.00976562,0.0213623,0.0360107,0.0375366,0.0274658,0.0247192,0.00579834,0.0466919,0.00457764,0.0186157,-0.032959,0.00854492,0.0372314
33,1,0.0100708,0.0341797,0.0289917,0.0344849,0.020752,0.0195312,-0.00610352,0.0338745,0.0125122,0.0167847,-0.0100708,0.0286865,0.0418091
33,2,-0.00915527,0.0228882,0.0335693,0.0271606,0.020752,0.0170898,-0.00335693,0.0592041,0.0228882,0.0222778,-0.00823975,0.0109863,0.0369263
33,3,-0.0238037,0.0241089,0.0262451,0.0344849,0.0247192,0.085144,-0.0152588,0.0143433,0.0463867,0.0244141,-0.0158691,-0.00579834,0.0375366
