Devices
1000
,,Myon - Voltage,,,,,,,,,,,,,
Frame,Sub Frame,GC-M,TA,SOL,VM,VL,RF,BF,ST,GLUT-M,EO,Gracilis,GC-L,Semimembranosus
,,V,V,V,V,V,V,V,V,V,V,V,V,V
23,2,0.0363159,-0.00427246,0.0335693,0.015564,0.0216675,0.00213623,0.0253296,0.0210571,0.0115967,0.438843,-0.0473022,0.0454712,0.0201416
23,3,0.0213623,0.00366211,0.0134277,0.0219727,0.083313,0.0189209,0.0192261,0.0454712,0.0210571,0.367126,-0.0439453,0.0244141,0.0228882
23,4,0.0314331,0.0131226,0.0448608,0.0357056,0.0274658,0.0112915,0.0137329,0.0259399,0.0149536,0.310364,-0.03479,0.0421143,0.0521851
24,0,0.0186157,0.032959,0.0280762,0.0244141,0.017395,0.0112915,0.0210571,0.0250244,0.038147,0.267334,-0.0344849,0.03479,0.020752
24,1,0.0338745,0.0305176,0.0384521,0.0320435,0.0344849,0.0195312,0.0302124,0.00640869,0.0250244,0.288696,-0.0292969,0.0289917,0.0280762
24,2,0.0442505,0.0521851,0.0274658,0.00427246,0.0231934,-0.00915527,0.027771,0.0125122,0.0167847,0.280762,-0.00610352,0.0402832,0.0518799
24,3,-0.00732422,0.0393677,0.00854492,0.0210571,0.0289917,0.0158691,0.0131226,0.0137329,0.0128174,0.254517,-0.032959,0.0369263,0.0424194
24,4,-0.0216675,0.032959,0.00976562,0.0271606,0.00762939,0.0128174,0.00518799,0.0427246,0.0180054,0.242615,-0.0363159,0.0244141,0.0238037
25,0,0.0137329,0.00854492,0.0170898,0.00946045,0.017395,0.0088501,0.0408936,0.0234985,0.0204468,0.142517,-0.0262451,0.0341797,0.0164795
25,1,0.0494385,0.000610352,0.0149536,-0.0457764,0.0180054,0.0201416,-0.0369263,0.0164795,0.0259399,-0.237732,-0.0372314,0.0271606,0.0357056
25,2,0.00915527,-0.0387573,0.022583,0.0250244,0.0344849,0.00183105,0.0119019,0.0109863,0.00396729,-0.399475,-0.032959,0.0366211,0.0244141
25,3,0.0350952,-0.00793457,0.0942993,0.0186157,0.0286865,-0.032959,0.0186157,0.022583,0.0195312,-0.799866,-0.0326538,0.0341797,0.0280762
25,4,0.022583,0.00396729,0.0271606,0.015564,0.0149536,0.0241089,0.0204468,0.0164795,0.00152588,-0.0592041,-0.0259399,0.00244141,0.039978
26,0,0.0506592,-0.00213623,0.0286865,-0.0335693,0.0177002,0.00793457,0.0421143,0.0186157,0.0265503,0.15686,0.00701904,0.0350952,0.0326538
26,1,0.00457764,0.0418091,0.0344849,-0.00762939,0.0149536,0.0152588,0.0186157,0.0128174,0.0286865,-0.182495,-0.0314331,0.0280762,0.0610352
26,2,-0.00946045,0.110168,0.039978,0.0280762,0.0332642,0.0106812,0.0158691,0.0143433,0.00946045,0.241394,-0.0332642,0.0448608,0.0299072
26,3,0.0247192,0.126953,0.0314331,0.0128174,0.00946045,0.00671387,0.00915527,0.027771,0.0088501,-0.0506592,-0.0222778,-0.0204468,0.0274658
