Devices
1000
,,Myon - Voltage,,,,,,,,,,,,,
Frame,Sub Frame,GC-M,TA,SOL,VM,VL,RF,BF,ST,GLUT-M,Gracilis,EO,GC-L,Semimembranosus
,,V,V,V,V,V,V,V,V,V,V,V,V,V
14,0,0.0210571,0.00915527,0.0308228,0.0375366,0.0296021,-0.0280762,-0.00183105,0.935364,0.06073,0.0216675,-0.0170898,0.00762939,0.0524902
14,1,0.0161743,0.0546265,0.0234985,0.0158691,0.0280762,0.0152588,0.00976562,0.631409,0.0268555,0.0354004,-0.0250244,0.0088501,0.0164795
14,2,-0.022583,0.0170898,0.0201416,0.0158691,0.0271606,0.0292969,0.0192261,1.18927,0.0250244,0.0216675,-0.0271606,0.012207,0.0189209
14,3,0.0222778,0.0296021,0.00946045,0.0375366,0.0332642,0.0436401,0.0234985,1.31531,0.0253296,0.0231934,-0.0238037,0.0158691,0.0375366
14,4,0.0161743,0.0100708,0.0790405,0.0286865,0.0543213,-0.0320435,0.0143433,1.12427,0.0601196,0.0228882,-0.0119019,0.0238037,0.0265503
15,0,0.0109863,0.0274658,0.0250244,0.0469971,0.0311279,0.0210571,-0.00793457,0.758362,0.03479,0.0131226,-0.0161743,0.017395,0.0198364
15,1,0.0170898,0.0280762,0.0384521,0.0308228,0.0210571,0.0131226,0.0244141,0.807495,-0.00366211,0.0189209,-0.0177002,-0.0186157,0.0189209
15,2,0.0152588,0.0177002,0.0338745,0.0250244,0.00549316,0.0326538,0.0189209,0.403442,0.0228882,0.0140381,-0.0274658,0.0286865,0.0222778
15,3,0.0161743,0.0213623,0.0213623,0.0534058,0.0289917,0.00793457,0.0280762,0.367737,0.0259399,0.0189209,-0.0238037,0.00823975,0.0292969
15,4,0.00915527,0.0265503,0.0338745,0.0350952,0.0192261,0.0442505,0.0796509,0.551147,-0.00305176,-0.0125122,-0.0186157,0.0256348,0.0247192
16,0,0.0302124,0.00671387,0.0250244,0.0244141,0.0521851,0.0210571,0.0106812,0.38208,0.0189209,-0.015564,-0.0262451,0.010376,0.0177002
